token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23
168,punct,0.10950238,-0.4934026,-1.9007099,0.92684966,0.23008852,-0.35564694,-0.37803146,0.35511324,-0.09306894,-0.49590397,0.40479624,-0.7667811,-0.64956,-0.31967625,0.49169958,0.24205917,-0.0376909,-0.058531214,0.027949618,1.0043474,0.3508186,1.4525694,-0.763034,1.5508192
169,punct,-1.0389603,-0.9658416,-1.6968573,0.40125754,-0.15405199,0.54917747,0.23294932,0.68489367,0.6544288,-0.28591618,-0.4502059,-0.07053272,-0.34996158,0.30541363,0.08175788,0.7460869,0.91948384,-0.6948494,-0.66077745,0.7680588,-0.07965892,0.82378817,0.6685194,0.7816335
170,punct,0.018368673,0.026252009,0.0347437,0.01575314,0.04165958,-0.0073540467,0.022163605,0.045663476,-0.017884308,0.024336314,0.0052640997,0.030338412,-0.020665994,-0.012346898,0.018749105,-0.012366333,-0.016756987,-0.059895214,0.03252231,-0.0460117,0.025045408,-0.023022685,0.022705974,0.041994456
171,punct,0.34834656,-0.37039068,-0.7641906,-0.09916418,-0.6029239,-0.07570719,0.18960744,0.012138453,0.11977395,0.17013653,0.69983244,-0.18189293,-0.45989135,-1.3878962,0.42987427,0.36181417,0.035898123,1.7903434,-0.4773604,1.3147253,0.39150375,0.06953454,-0.69752294,0.47570658
172,punct,-1.4871246,0.92357033,-1.3209115,1.1268436,1.3646481,-1.4486715,-1.2405854,1.2632197,0.2844381,1.4280576,1.2663006,-1.2392724,-1.3274174,-1.3254652,-0.16203499,0.1828502,0.390475,-0.53857535,-1.4321431,1.2234567,1.4802312,1.1225499,1.3852407,1.284923
173,punct,-0.016313057,-0.0050564855,0.01629056,-0.015797863,0.010878678,-0.008472006,0.006788512,0.0017876452,0.015942333,0.004073433,0.040567838,-0.012241866,-0.009014937,0.015967373,0.015954508,-0.028901707,-0.028887,-0.017157137,0.020730985,0.014753017,-0.01953799,-0.02278042,-0.016351622,-0.046317723
174,punct,0.0031514275,-0.00043788712,-0.006251766,0.015933223,0.0010623547,0.021749925,-0.008701051,-0.008576215,0.011479668,0.018737026,0.025285639,-0.0075309104,0.0028386195,-0.016014358,0.0032237868,0.01800129,0.0035932942,-0.009765377,0.0038541993,-0.047258295,0.00653186,0.028318815,-0.02443782,-0.02692738
175,punct,-0.030296203,-0.015739385,-0.023996847,-0.015996877,-0.0016430427,-0.008003279,-0.0002752019,0.009223035,-0.0092593115,-0.01315051,0.016327387,0.00937406,0.009105502,-0.011535774,0.012425619,-0.008400355,-0.021668315,-0.014305707,0.028154572,0.035067488,0.031948335,0.015039955,-0.004851214,-0.01828174
176,punct,-0.026907763,-0.022832794,0.001502308,-0.0010345104,-0.029197386,-0.037580494,0.001703504,-0.0026445454,0.020073507,-0.014288208,0.025435008,0.00021971764,0.009289851,0.0378872,-0.017444624,-0.035788562,-0.013854629,0.007112248,0.027375123,0.0016112716,0.029063473,-0.04233355,-0.027458306,0.02542297
177,punct,-0.0017830357,-0.024619834,-0.016925,-0.010136871,0.0146237975,0.020360315,-0.0033673197,-0.027850466,0.0121332845,0.0035027694,-0.03795767,0.0008446908,0.026969798,0.005413415,0.060529146,0.0030220633,0.012990488,0.0243141,-0.043523367,0.024496725,-0.01441393,0.019112961,0.03304682,0.028782198
178,punct,-0.0021465959,-0.022276312,0.030336535,0.056020215,-0.00020403176,0.02400497,-0.022315579,0.015412625,-0.012160391,-0.004766462,-0.01017287,-0.023877207,0.035200328,0.003762623,0.030613558,0.03156977,0.014214303,-0.004333614,0.0124056805,-0.024656737,-0.024577532,-0.011602478,0.012996833,0.0020345391
179,punct,0.049816266,0.009981183,-0.02137614,0.0055799875,0.017676614,-0.024063803,-0.0047556753,-0.020198712,-0.048205297,-0.008154412,0.024439158,0.016199639,-0.02257029,-0.016011558,0.0028270665,0.012661242,0.016475057,0.02900319,0.0030681528,-0.00010104384,-0.009563014,0.031468578,-0.040840812,-0.026491746
180,punct,0.012836105,-0.023296153,-0.007420721,-0.016789516,0.004642298,0.022899488,0.013673831,-0.0021936966,0.008266873,0.013366489,-0.026989711,-0.020230029,0.03271011,-0.029720757,0.0040555056,0.0112225,0.023964018,0.029652257,-0.024683407,0.028485784,-0.0020822329,-0.00035952483,0.009955345,-0.01720975
181,punct,-0.022701178,0.040643375,-0.017999558,0.0067005795,-0.0064783613,-0.024344474,-0.014022619,0.016264847,0.0074596494,-0.018659946,-0.025514208,0.009857718,-0.01924526,-0.025070272,0.01457278,0.027774818,0.04027549,0.021306505,0.0025400799,0.012712148,0.0030744474,0.0015261354,0.008432469,-0.013447345
182,punct,-0.05573719,-0.037192225,0.017032342,-0.008160444,-0.019154266,0.030587425,0.010797334,0.035971247,0.024355305,0.051271494,-0.010422502,0.0006016796,0.008631354,0.008229112,0.04981798,-0.015793612,-0.0047736526,-0.008271268,-0.0080507845,0.029334923,0.0036011406,-0.004408518,-0.007439159,0.018685311
183,punct,-0.022556067,-0.005322666,0.015883181,0.018099835,0.011522409,-0.0059280675,0.014971995,0.014632355,-0.008994474,-0.0029187377,0.027278256,-0.004449352,-0.020111151,0.04090985,0.031532567,-0.029455593,-0.008861729,0.016836299,-0.005267367,-0.025213568,-0.03464128,-0.043156408,-0.015300085,-0.028204164
184,punct,-0.014901514,-0.007824898,0.014327188,-0.0050649676,-0.0016587975,0.0068877367,-0.028381122,-0.018698903,0.005736682,-0.01195484,-0.027987473,-0.027273986,-0.04957806,0.044220585,0.010493312,0.024527082,0.037922304,0.029121285,-0.03568363,0.018998617,-0.0040864195,0.008639422,-0.005769992,0.014275383
185,punct,-0.037107073,0.027320065,0.017724928,0.0012737731,-0.040581625,0.0036910118,-0.010261056,0.0048852884,0.02856795,0.02295806,0.012447019,-0.008536799,0.033537827,0.0023987773,-0.034649193,-0.010084562,0.014780817,-0.030481484,-0.036367204,0.059283834,-0.020713087,-0.0015021513,0.01452467,-0.011734771
186,punct,0.0010969087,0.0059877126,0.009427682,0.01659615,-0.014623312,-0.016859649,0.016290193,-0.02135637,-0.0149835395,0.019055782,0.012268668,0.012638774,0.0058716703,-0.010387856,0.00033092196,0.011773357,0.0063446793,-0.030419635,0.05278453,-0.036270924,0.00012988324,0.0073286197,0.03045152,-0.008308336
187,punct,0.024367118,-0.017649475,-0.0046605226,0.01737102,-0.03186134,0.007721254,-0.0031035661,0.013597654,-0.016619153,-0.0026412755,-0.012229304,0.035083417,-0.01372226,-0.01411619,0.01867482,-0.004276961,0.008886355,-0.013782446,0.020685965,-0.014759214,0.015942799,-0.020286953,-0.005911741,-0.037706304
188,punct,0.002223044,0.004629515,-0.005999736,-0.01676894,-0.023147246,-0.0028787875,0.03549741,0.0048929406,-0.019819148,-0.034229197,0.0066972575,-0.04516948,-0.009487698,-0.00026625954,-0.027652632,0.018060872,0.010464619,0.016846396,-0.016014177,0.0054984167,-0.0052162455,-0.009561716,-0.0005196245,-0.02708489
189,punct,0.026532022,0.0003273191,-0.021481289,-0.00066628715,0.039428256,0.016885303,-0.018182106,0.035695706,-0.0075614294,-0.024891827,-0.0038788046,0.028535804,0.03253635,0.009606307,-0.009497229,-0.020842103,0.031048818,-0.002552782,0.024927882,-0.051608782,-0.023020968,0.0050018844,-0.0077455263,0.009204257
190,punct,0.026603814,-0.027611649,0.015749836,0.04287518,-0.026187697,-0.0043668393,-0.006288325,-0.025593989,0.01082532,0.0017288154,0.05179648,0.020901153,-0.014841123,0.011257364,0.04084181,0.021460842,-0.009039906,-0.01520265,-0.007544264,0.006917543,-0.0046102367,0.025528481,-0.008893198,-0.013651317
191,punct,-0.007327001,-0.008243581,0.0020000483,0.025194347,-0.008510848,-0.0070678173,0.01768422,0.02138039,0.0035416277,0.040653642,-0.0017544585,0.023169255,-0.0035372174,-0.011275886,-0.01575014,-0.018980034,0.008955575,0.0012603394,0.030426444,-0.01172725,0.022609519,-0.017156027,-0.013802204,0.019256279
192,punct,-0.03207464,-0.029562952,-0.043204986,0.013484284,-0.017352926,-0.013507503,0.0029959914,0.021721443,-0.005390227,0.013766595,0.020129727,-0.009709635,0.003615732,0.014944223,-0.0087975385,-0.031902626,-0.01088021,-0.019876068,0.030068308,-0.002166066,0.013696583,-0.015898354,0.013513861,0.011345637
193,punct,-0.025747767,-0.011411983,-0.0037052296,-0.054048657,-0.02823722,0.0015304522,0.007147621,-0.013004154,0.018008078,0.0090260375,-0.030857239,0.032804888,0.006549744,0.014950081,0.011845456,-0.019277968,0.01126595,0.005238283,-0.017258547,-0.0036380142,0.015120138,-0.0017954778,0.009091308,-0.010130601
194,punct,0.003853127,-0.014637526,0.008457795,-0.0057284916,0.02328338,0.03320509,0.031057265,0.011839,-0.027868854,-0.0273515,-0.036058996,-0.012531387,-0.056878116,-0.0017990188,0.038095098,0.018526865,0.0328329,0.041581426,0.0027250787,0.01743073,-0.0046437755,-0.008785062,-0.0016593095,-0.034709375
195,punct,-0.028585324,0.014161251,0.0622133,0.010414357,0.016777782,0.021168772,0.01988244,-0.00041001654,0.03528222,-0.02134144,0.022141704,0.007946667,-0.031777896,-0.0026995945,0.016132198,-0.0098139765,0.0008807132,-0.019345174,-0.012128464,0.0069532385,-0.015134935,-0.00497381,0.006283579,0.017432567
196,punct,-0.037658673,0.013182816,-0.0021053771,0.009723484,0.03349435,0.016928582,0.023706215,0.01224279,0.012491617,-0.00569638,-0.026829693,-0.05036683,-0.014253765,-0.0014568276,-0.016501186,-0.015947474,-0.0023589213,0.019955302,0.00085143157,-0.0031964104,-0.0010067485,-0.008818721,-0.0035783513,0.014728223
197,content,0.020916648,0.017042084,-0.016772112,-0.0021446487,0.022148682,0.014805081,0.0071779247,0.000626694,-0.0046513164,0.032953262,-0.016444307,0.02375524,0.01788542,0.004885813,-0.019161312,-0.016350204,-0.0031928816,0.01106507,-0.029624723,-0.016909527,-0.009501751,0.00379162,-0.009014314,0.02363045
198,content,0.34652248,0.3027498,-0.46612197,-0.16277266,0.06256731,0.015862731,-0.095469326,-0.21922691,0.32355213,0.108864486,0.30357754,0.48558834,0.4592926,-0.1211164,-0.4442676,0.21582498,0.05944281,-0.41165054,0.5492481,0.028616007,0.081204794,-0.08039083,0.10388637,0.19468789
199,content,0.03395467,0.006593926,0.01732164,-0.015501517,-0.002571372,-0.018695142,0.013986815,-0.027746236,0.030970765,0.0072798803,0.0037596647,-0.00077164144,-0.017518736,0.00815691,0.018904533,-0.0032180634,-0.002762897,0.041682582,0.011211155,0.0053555537,-0.023089025,-0.029468907,0.043270145,-0.015514881
200,content,0.006698166,-0.007880685,0.0015215774,-0.011299845,-0.019531906,-0.02658042,0.01096398,-0.0013728691,-0.011943592,0.012809972,0.012141321,0.042785056,0.005639162,0.022347199,-0.022499211,0.0090980185,0.020526513,0.015677141,0.007003723,0.05790672,0.02260674,-0.011608915,0.0138847,-0.0068893544
201,content,0.008347613,0.0136916125,0.025141835,0.010109326,0.0030296575,-0.029856864,-0.022457046,0.027986726,-0.010896173,0.04959326,0.0027911677,0.018626621,-0.010208049,-0.017038949,-0.008964315,0.023145406,0.04149844,0.012505774,0.027837457,0.0069351606,0.0069707204,-0.010834577,-0.012253882,0.012857473
202,punct,0.046234958,-0.0037603904,0.014571647,0.011695519,0.007237527,-0.022526171,0.017501613,-0.0130376145,0.024103712,0.012602414,0.00973557,-0.0062466073,-0.0183847,-0.0035979135,0.010835375,0.032024603,0.00027946537,-0.007837394,-0.0036389802,0.005645281,-0.018771792,-0.021416113,-0.020330232,0.018591862
203,punct,0.043352112,-0.0061955266,0.020719783,-0.011125147,-0.017713659,-0.01845217,0.013556673,0.014224336,-0.004055958,0.020894622,0.0023928194,-0.0068277004,-0.008120153,0.0006798471,-0.019753218,-0.031439293,-0.00044869963,0.013693249,0.0034235541,0.029382614,-0.026261406,0.004333186,0.011384261,-0.022324504
204,punct,-0.011651456,-0.007847107,0.0005554055,-0.010151976,0.019358432,0.009039549,-0.012162839,0.016973492,-0.011312865,-0.013437979,-0.009597227,0.0009324266,-0.019086152,0.025003698,-0.048635542,-0.0075032143,-0.02538341,-0.006915029,0.008581056,0.025184892,0.019568665,-0.005120194,0.009817481,0.005683057
205,punct,0.02415482,-0.007010539,0.0015594263,-0.0052910284,-0.010894266,-0.016238334,-0.01786212,-0.037085623,0.013577949,0.020082222,0.0055561387,0.018809397,-0.0077385926,0.014248206,-0.016721979,-0.003042052,-0.016266942,0.010519253,-0.019740883,-0.00075396814,0.0057114107,0.021774525,-0.009017612,0.02137706
206,punct,0.023245899,0.032550797,0.013847866,-0.034302495,-0.02144847,0.008008628,-0.009445452,-0.04168034,0.0030449773,-0.03402202,-0.048873704,-0.0085239075,0.02991462,0.020440597,-0.0076299543,0.0075474638,0.041440543,-0.015674144,0.019963259,-0.0051755486,0.019335564,0.0067081642,0.02002227,-0.02157621
207,punct,0.0077050105,0.0121006705,0.02327234,0.00056381925,0.01439732,0.022094132,-0.014487528,-0.027811816,0.0044284877,0.0014704382,-0.030010385,0.0038594808,0.014469513,-0.0086091235,0.013069878,-0.015931018,-0.00915925,0.018677544,-0.014542669,-0.020163294,9.266504e-05,0.02532159,0.0048312587,0.05161147
208,punct,-0.029646384,-0.0057991818,0.021266485,-0.029187743,-0.019811822,-0.02937775,-0.016123861,0.029322604,-0.0050019952,0.013757844,-0.02725386,0.03706212,-0.042600308,0.033446204,0.0024826047,0.00045871365,-0.017155116,-0.004098903,0.018485852,-0.021831827,0.022684969,-0.0022354135,-0.009731432,-0.021118449
209,punct,-0.0027610003,-0.0020135315,0.012721019,-0.01917945,0.012600018,0.028067641,-0.014310097,0.025018508,0.001500201,-0.010546526,-0.0051107453,-0.00072766945,0.011945237,-0.002207127,0.027363572,-0.01257285,0.010693287,-0.0027024895,-0.03580079,-0.0068192063,-0.01012401,0.0026655584,-0.030122152,0.0067318925
210,punct,-0.01535138,-0.01829101,0.008653802,0.019464657,0.038623035,-0.02191968,0.021102842,0.03774454,0.008515715,-0.010624393,-0.0064129066,-0.004154535,-0.039063726,-0.037404377,-0.0018059064,0.010778082,-0.0068636835,-0.010181881,-0.015601023,-0.006011813,-0.029438276,-0.01459501,-0.0021492012,0.008204882
211,punct,0.020499947,-0.005269819,-0.0027320357,-0.028126659,0.007337765,0.013476499,0.039073132,-0.025065584,0.017966129,0.027766006,0.021685075,0.015294525,-0.0067106467,-0.0113472175,-0.021405913,0.011987411,-0.011691248,-0.013795715,-0.0040304344,0.0109813865,0.012709624,0.0059588216,0.00082667125,-0.03511318
212,punct,0.031795535,0.00263534,-0.0018583188,-0.017302318,-0.018565966,-0.009959551,-0.0145236775,-0.010565117,0.0047699213,-0.0060271434,-0.028996527,-0.013626958,0.021611094,-0.015858179,0.00066656433,0.0153107615,-0.013556822,0.012833761,-0.03651681,-0.03135679,0.010316177,0.023545451,0.012997475,-0.0113498075
213,punct,0.018530697,0.025996815,0.03467224,0.005231502,-0.0030536999,0.004154655,-0.031247731,-0.0018364454,0.0056491587,-0.0075535015,0.007854386,0.0038942902,0.0033181177,0.007236629,0.0007985365,0.030402228,0.030753396,0.010946275,0.0028149942,0.0051701576,-0.010023943,0.004403446,0.018719753,-0.059988327
214,punct,0.0014754934,0.003923452,0.010962845,-0.0062951786,0.043345507,0.0077370107,0.03129223,0.00384705,0.014709588,-0.009586205,0.0036126343,-0.0105558075,-0.006423414,0.041111454,-0.025339467,-0.0014906866,-0.0091822315,-0.007010907,-0.012710786,-0.0038088511,-0.021508459,0.005982236,0.0067421454,-0.03267908
215,punct,0.021433754,0.009962389,-0.011464954,0.013330622,0.03681135,0.041094456,0.01362527,-0.0122090345,-0.0048932033,0.004908334,-0.036508806,-0.017290318,-0.023358736,0.022742165,0.01643861,0.0023172738,0.02062936,0.0019812563,0.0010427252,-0.0070939776,-0.004981105,0.019889785,0.0046944995,-0.012486149
216,content,-0.014613718,0.021619814,-0.023657203,0.0037793522,0.0005675845,0.010178766,0.039071437,0.009257426,-0.012621898,0.020714479,0.023577102,-0.005540316,0.021274194,-0.04624335,0.000292817,-0.03417347,0.030907514,0.041923665,-0.0015536504,0.0062171244,-0.02737581,-0.01939747,-0.017127018,-7.242425e-05
217,content,-0.003910887,-0.01996333,0.011872126,-0.026021976,-0.026187118,-0.029522816,-0.0008477327,-0.04724283,-0.0151508935,0.029062757,0.012434952,-0.016116172,0.004622132,-0.006860438,-0.004722899,-0.056726318,-0.035718307,0.021469936,0.008137211,-0.005702653,0.014890426,-0.0054792697,-0.017549993,0.030318473
218,content,0.024488952,0.0016341183,0.004983471,0.024357585,0.005161484,-0.015793128,0.00896939,-0.00067077787,-0.01032554,-0.011411373,0.009738274,-0.00036441945,0.017475355,-0.019287076,0.024020413,0.019252738,0.01988958,-0.0007268079,0.0071728476,-0.027605673,-0.021569697,0.020212943,0.00899011,0.037897825
219,content,-0.00083293,0.00837273,-0.03835188,0.047161214,0.006844065,0.00023981021,0.035115242,0.0046270257,-0.039598595,0.027146677,-0.014433535,-0.004620654,-0.024637556,0.01731116,0.03573169,-0.043026447,-0.053747263,0.007043152,-0.011036161,-0.01970631,-0.012781371,-0.0071432022,-0.02652699,0.013320019
220,content,0.49110827,0.0684665,-0.22780286,-0.17347047,0.086991094,0.555818,-0.0933109,0.11114687,0.066668466,0.13870902,0.07275793,-0.03344588,-0.05706936,-0.0066050924,0.3240966,0.1253055,0.6806376,-0.68975323,-0.014053185,0.16006768,0.060473174,-0.08508946,0.14514059,0.22170703
221,punct,0.037966,0.03045757,0.019397182,0.0090382695,0.02992912,-0.002605626,-0.009637384,-0.0035599966,0.025498034,0.005138187,-0.0099257855,0.046041105,-0.007289167,0.00035443972,0.015634969,0.03316884,0.019313086,0.030570196,-0.013268431,-0.013655748,-0.032692287,0.042178452,-0.002549096,0.01263293
222,punct,0.5019663,-0.63859546,-0.46174034,-0.10985034,0.34401107,0.20395035,-0.39197773,-0.066482455,0.062624805,0.46563914,-0.24465622,0.22516489,0.06847046,0.06337702,0.7599199,0.7760748,0.2037641,-0.6187472,-0.015596168,0.5487781,-0.0049571185,-1.0891798,0.14736176,0.8402068
223,punct,0.26848805,0.22053899,-0.052598856,-0.19726007,0.5504567,-0.14444724,0.25539094,0.45642808,0.18283503,-0.585512,-0.34823543,-0.40278146,-0.37487826,0.23480111,0.7667665,0.68880916,0.47514954,-0.40788844,-0.37492186,0.7015888,-0.3323148,-0.41584492,0.25152683,0.6932716
224,punct,0.07982253,-0.6965921,-0.5703377,-0.49315175,0.15022564,0.20279299,-0.05982241,0.50530297,-0.008052556,-0.0070007327,-0.53525734,0.35310042,-0.1405069,-0.59427255,1.0401037,1.0352149,-0.57307994,-0.38297245,0.0359746,0.77270377,0.20499781,0.5800655,-0.24375756,0.9726589
225,punct,0.74373734,0.13464472,-0.23229171,-0.10661499,0.40314975,-0.099896535,-0.6957049,0.41929027,0.33740956,0.38846338,-0.0062210327,-0.14807947,-0.42376062,-0.12971807,0.5424597,0.73287916,0.8835225,-0.38437814,-0.6983569,0.46600136,0.3511926,-0.54456097,-0.3626916,0.72614384
226,punct,0.28180978,-0.37751526,0.06299091,-0.11235504,0.07608339,-0.15438345,0.16936423,0.43174326,0.7336796,-0.051482875,-0.105215006,0.12275531,0.31302837,0.5036161,0.514361,0.19218701,0.83917797,-0.8980641,-0.20369072,-0.25598285,-0.34028882,-0.6348362,-0.10189082,0.20947802
227,punct,0.19428848,-0.19104607,0.0039676926,0.115370855,0.20183003,-0.6213294,0.22418775,-0.037665896,0.46546215,-0.49316987,0.044508494,-0.343669,0.2436466,-0.00437756,0.9303059,1.1712016,0.5323902,-0.9653238,-0.22927071,-0.26696348,0.6107036,-0.63759524,0.3633655,0.5953045
228,punct,-0.1704653,0.41719353,0.085559785,0.64575374,0.31450328,0.0032146273,0.09979866,0.22047582,0.10499074,-0.02077874,-0.6345815,-0.10714631,-0.40351883,0.267248,0.18258084,0.2931053,0.34819615,-0.5092575,-0.18365273,-0.2682044,0.108461864,-0.2546107,0.4512505,0.54046905
229,punct,-0.14674152,0.56543475,0.15882228,-0.09461868,1.0741863,-0.14104992,-0.14091522,0.9567531,0.22377218,0.1844155,-0.8098638,-0.6573763,-0.49184406,0.4558608,0.3231385,0.10328847,0.6905531,-0.268298,-0.81867343,0.7556639,-0.05690803,-0.72231245,-0.23203857,0.42581195
230,punct,0.10113631,-0.19743738,-0.5013297,-0.033086516,0.16052918,-0.1149046,-0.06873899,0.29343992,0.50253886,0.77842337,-0.018403426,-0.3900137,-0.42272335,0.0035425397,0.33766377,1.0207591,0.22073008,-0.21209224,0.23061763,-0.06780807,-0.012922458,-1.0281847,0.42916247,0.26297316
231,punct,0.5886395,-0.39862332,-0.5454271,-0.029240802,0.37720564,0.028348086,-0.41524163,0.3658574,0.35496783,0.08194926,-0.2519807,-0.5891069,0.49189568,-0.60608417,0.7465337,1.3285526,0.25240585,0.24072154,-0.2792228,0.3225799,0.32869127,-0.6878493,-0.08827228,0.5081203
232,punct,-0.058049023,-0.4995065,-0.80727994,0.016990174,-0.063491896,0.2372503,-0.3172326,0.22704425,0.3873977,0.3144042,0.19748504,-0.645079,-0.2144031,-0.022776349,1.1267905,1.2870728,0.2071017,0.0030395533,-0.36093947,0.46773553,0.60508585,-0.4404316,-0.27590588,0.7853949
233,punct,-0.1443265,0.23124367,-0.7208148,0.15983571,0.18743472,-0.20341589,-0.50199634,0.64192176,0.94860137,0.45958155,-0.09727265,0.05974565,0.14341073,-0.17697239,0.8308032,0.48841763,0.22542582,-0.525317,-0.45901993,0.5966229,0.013756222,-0.706345,-0.37589002,0.695917
234,punct,0.38180467,0.40810123,-0.21295632,0.016011866,0.09332507,-0.21067196,-0.8344666,0.3438123,0.1369963,0.2567618,-0.40258098,-0.112031735,0.04668903,-0.10463385,0.5995371,0.65118796,0.28010663,-0.3240433,-0.16158046,0.6551503,-0.12582043,-0.7466158,0.26242167,0.73533666
235,punct,-2.667651e-05,0.094598465,-0.31338412,0.38026235,0.19467384,-0.4221405,-0.14206018,0.09025801,0.42527735,0.062043823,0.12490153,-0.05664026,0.18846282,-0.0021973788,0.45775896,0.025987811,0.23768446,-0.13338882,-0.27703762,0.52978903,0.27501664,-0.6456177,-0.34711334,0.34656182
236,punct,0.5539328,0.26516742,0.09509969,0.6004962,1.2688243,-0.26623842,-0.5017113,0.010707584,0.68898654,-0.43446004,-0.0005119105,-0.4595126,-0.22225082,0.5840122,0.65912604,0.62996596,-0.080087416,-0.91172063,-0.21548638,0.063854404,0.015767263,-0.32136235,0.13984476,0.059686523
237,punct,0.5860427,1.0489998,-0.6637603,-0.14877656,0.53477824,-0.40883663,-1.1235983,-0.22961697,-0.33551395,-0.29171798,-1.0729336,-0.5068336,-0.18335077,-1.0898354,0.9138643,1.9300151,0.7703947,0.21293077,-0.16256228,0.90979195,-0.057258185,-1.0611376,0.92367506,0.8835034
238,punct,0.29022056,0.15919799,-0.16402265,0.6911815,0.57233506,-0.5293178,-0.26262948,0.40970528,0.6847792,0.051717825,-0.46564776,0.03252334,-0.34967473,-0.052562688,0.87166363,0.68806714,0.63359123,-0.7766628,-0.4577867,0.13281414,-0.020045673,-0.27179906,-0.14322594,0.5493257
239,punct,-0.2126511,0.413449,-0.4288207,-0.3597087,0.23666707,-0.10090483,0.0099921385,0.6823316,-0.16793622,0.040132657,-0.19952728,-0.3010239,-0.077073164,0.23570567,0.72877336,0.8937157,0.5428904,-0.7578278,0.1309351,0.78189737,-0.515749,-0.2969206,-0.021007488,0.6940821
240,punct,0.030925648,0.055188067,-0.5697666,0.3190675,0.56233984,-0.20939597,-0.61369413,0.67532915,0.49861586,0.10194387,-0.31535214,0.2877345,-0.6983812,-0.82754886,1.268412,0.9036948,0.8409608,-0.8020485,-0.24782802,0.4992131,0.29326037,-0.48473132,-0.5154984,0.83959264
241,punct,0.371937,-0.56970686,0.088251375,0.2743711,0.23924133,-0.28753322,-0.2791497,0.69696784,0.3889156,-0.009771324,0.0012600293,-0.39289802,0.25181413,0.43741384,0.5775562,-0.051180255,-0.13771985,-0.27176067,-0.22723833,0.59975356,0.4035877,-1.2835565,-0.16548683,1.068333
242,punct,-0.045028444,-0.20251906,0.0879058,0.42806518,0.54798675,0.48896444,-0.1359983,0.16025609,0.62821114,-0.2944535,0.11806659,-0.535965,-0.36094785,-0.19500524,1.3390998,0.5593855,0.9242081,-1.0457569,-0.33523732,0.363812,0.77296954,-1.0624602,-0.59841365,0.3912898
243,punct,-0.21096745,-0.6933299,-1.2403568,0.46224472,0.078776024,0.06823136,-0.30004027,0.11212877,0.7465046,0.74337083,-0.18711004,-0.27931693,-0.2719345,0.5021833,0.78096324,1.5450352,1.1771519,0.32463247,-0.35064778,-0.10987604,-0.2721631,-0.2364095,-0.33908102,0.21295322
244,punct,0.34150222,-0.5053852,-0.5187751,0.016503561,0.65715814,0.02614868,-0.38266793,1.4276305,0.14529376,0.28941742,0.04955859,-0.43189046,-0.56261075,-0.2114805,0.12823674,1.3908451,0.50910854,-0.6492435,-0.25130156,0.83235824,0.13410214,-0.87896687,0.0046024644,0.26842692
245,punct,0.34578854,0.023341168,-0.08517373,0.34026304,0.44993883,-0.033106636,-0.11344035,0.45401648,0.6961838,0.3899896,-0.34694085,-0.49404475,-0.2830264,-0.61539423,1.2703048,0.8385371,0.90250593,-0.5979841,-0.4047953,0.77906305,0.2022771,-1.514291,-0.60363257,0.895285
246,punct,0.17277253,-0.12433002,-0.1357182,-0.42350674,0.31535506,-0.16769652,0.4099051,-0.015011622,0.12076783,0.55256593,-0.41982928,-0.34815577,0.0744045,0.1802323,0.5390053,0.40706673,0.010383676,-0.40901121,-0.252985,0.6576834,-0.20742519,-0.49587187,-0.013486482,0.6666214
247,punct,-0.027980365,0.34894815,-0.5301173,0.40744555,0.38059974,0.0123704,0.11554615,0.2533331,0.26441312,0.1866327,-0.40723398,-0.2755663,0.25927377,-0.019577138,0.59784055,0.43691817,0.77090603,-0.001204048,-0.46967962,0.1394819,0.3493583,-0.6353444,-0.17808902,0.18999958
248,punct,-0.0029852055,0.3241125,-0.03515228,0.6160683,-0.086281,-0.05161729,-0.24079767,0.32013717,0.33764473,0.3137811,-0.090890646,-0.0898842,-0.5105132,-0.23782906,0.7731581,0.823406,0.6944987,-1.0297006,-0.5266186,0.21466738,0.056142468,-0.7433236,-0.35194224,0.9003732
249,punct,0.0861814,0.6533538,-0.46394092,0.5312872,0.29755545,-0.50758207,-0.5683362,0.21436371,-0.14766306,0.3934534,0.091044396,0.16143107,-0.088572405,0.15578566,0.5581784,0.6233677,0.7447898,-0.6763378,-0.33726186,0.413883,0.057737973,-0.47173497,-0.526073,0.5906524
250,punct,0.34613538,0.11461818,-0.60928565,0.047870677,0.20958538,-0.027089026,0.12114923,-0.2207082,0.50649035,0.74824905,-0.07426421,-0.37307826,0.3924595,0.12706375,0.06253425,0.12483085,0.29353535,-0.10886502,-0.71512926,0.066801876,0.3281444,-0.1259833,-0.17811917,0.5638016
251,punct,0.34166476,0.1484795,0.06285919,-0.17810231,-0.2908575,-0.13229024,0.16474922,-0.16256274,-0.067292176,0.45363775,-0.22425848,-0.4678282,0.038362443,-0.3921395,0.2801483,0.8173769,0.24859999,0.16940482,-0.19145104,0.23300788,0.3740756,-0.16548622,-0.43079326,0.8380104
252,punct,-0.13103631,0.57473814,-0.7086929,-0.6235428,-0.29684013,-0.62168115,-0.24213743,0.6021851,-0.08264446,0.6955127,0.05124351,-0.8349367,-0.35502365,-0.51206446,0.8791956,0.79881775,1.0823271,-0.12963195,-0.24905346,0.38870537,-0.48193383,0.100966506,0.46639922,1.1531134
