step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_coupling,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_c0,alpha_b0,alpha_c0_std,alpha_b0_std,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
4600,1773681698.5848525,5.504978656768799,5.504978656768799,0,0,0,,,245.91320704037742,7.942005408319933,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00023739843070507048,0.7134767828689366,0.0,0.27843695470157503,,,,,,,,,,,0.01562952995300293,524136.04405461065
4700,1773681700.1031117,5.474976539611816,5.474976539611816,0,0,0,,,238.64486816374,7.8987215026813855,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00023480882942676542,0.6606240144128175,0.0,0.265050564133803,,,,,,,,,,,0.031258583068847656,262072.01976996064
4800,1773681701.6035812,5.485555171966553,5.485555171966553,0,0,0,,,241.18280476873772,7.913983243118951,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0002321815252304077,0.7247906432751829,0.0,0.30991305117162654,,,,,,,,,,,0.01562952995300293,524136.04405461065
4900,1773681703.119679,5.400216102600098,5.400216102600098,0,0,0,,,221.4542678766563,7.790864990949887,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00022951768934726714,0.6954199831402089,0.0,0.2733865016018599,,,,,,,,,,,0.031260013580322266,262060.0269078817
5000,1773681704.620148,5.555819034576416,5.555819034576416,0,0,0,5.285067421197891,5.285067421197891,258.7387937793541,8.015352569259903,197.36752319335938,7.62474055932602,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0002268185019493103,0.7654894816731886,0.0,0.3470209817185496,,,,,,,,,,,0.015630006790161133,524120.0538157634
5100,1773681726.4265718,5.336305141448975,5.336305141448975,0,0,0,,,207.74370687277948,7.698660964238714,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0002240851745009422,0.7056329331700475,0.0,0.29667894102836256,,,,,,,,,,,0.031259775161743164,262062.02564200346
5200,1773681727.9426708,5.523195266723633,5.523195266723633,0,0,0,,,250.43396342855675,7.96828642116358,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00022131890058517455,0.7188891332492503,0.0,0.29528219622195323,,,,,,,,,,,0.03125953674316406,262064.0244066142
5300,1773681729.4456198,5.397335529327393,5.397335529327393,0,0,0,,,220.8172705307169,7.786709202174438,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.0002185209274291992,0.7077577570788534,0.0,0.2955802821211882,,,,,,,,,,,0.015630006790161133,524120.0538157634
5400,1773681730.9617186,5.415815353393555,5.415815353393555,0,0,0,,,224.93587315762957,7.813369952711191,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00021569248884916305,0.6713876782142026,0.0,0.27752036515397066,,,,,,,,,,,0.031259775161743164,262062.02564200346
5500,1773681732.4621887,5.481839179992676,5.481839179992676,0,0,0,,,240.2882345392727,7.908622199926255,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0.00021283486336469648,0.7111964966412128,0.0,0.30259837648613697,,,,,,,,,,,0.01562976837158203,524128.0488132284
