token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4
121,punct,0.21394652,-0.45459476,0.07944106,-0.98138905,0.16020532
122,punct,-0.15819027,-0.7941364,0.32625353,-0.6102952,0.14933583
123,punct,0.17890187,-0.52815837,0.02772526,-0.90991354,0.25747624
124,punct,0.023132037,-0.011940651,-0.0048121554,-0.0110685155,0.012158024
125,punct,-0.026709173,0.0071016,-0.005003191,0.025843535,-0.0058524706
126,punct,0.15177993,0.14561263,0.08553156,-1.211251,-0.08304293
127,punct,0.52484626,0.26768607,0.08100123,-1.1295916,-0.029729573
128,punct,0.7943303,0.38007906,0.24704291,-0.8838313,-0.099117205
129,punct,0.62222034,0.18723303,0.32997334,-1.0221319,-0.058262054
130,punct,0.50137454,0.31394625,0.028324656,-1.1610069,-0.055644967
131,punct,0.55874175,0.37852862,-0.0664035,-1.0738087,-0.062762424
132,punct,-0.4604701,0.8372471,0.7190231,-0.91772693,-0.18307999
133,punct,0.60537696,0.4682638,0.29711032,-1.0357594,-0.1905496
134,punct,0.7412973,0.24420631,0.10759909,-0.8795004,-0.099166505
135,punct,0.58269113,0.48768434,-0.1169446,-1.0607886,-0.08320575
136,punct,0.6592769,0.38072702,0.061802976,-1.0878521,-0.08978651
137,punct,-0.80645365,0.7909827,0.66047066,-1.1717997,-0.0071296995
138,punct,0.44386947,0.30927086,0.107815355,-1.1712753,-0.05997598
139,punct,0.68692124,0.31529912,0.013956758,-0.9706228,-0.03936021
140,punct,0.46613395,0.35578486,0.014586911,-1.1879792,-0.01664426
141,punct,0.6356542,0.19735019,0.080222756,-1.0061154,-0.009110385
142,punct,0.58903897,-0.25902686,0.82549906,-1.6090273,0.10033718
143,punct,0.564474,1.9970526,-0.6929128,0.025920775,-0.951019
144,punct,0.50379056,0.22606285,0.061242476,-1.3111062,-0.015454903
145,punct,0.49712324,0.19987267,0.08559265,-1.1593294,-0.046945166
146,punct,0.58625805,0.20767981,0.0221316,-1.044582,0.004230578
147,punct,-0.9474725,0.72238237,0.66349936,-1.1985993,0.036380988
148,punct,0.3777031,0.3574878,0.113957845,-1.2151512,-0.056942973
149,punct,0.6706973,0.26981062,-0.040187918,-0.8930698,-0.03564531
150,punct,-0.6535765,0.62316203,0.4836241,-1.3625177,0.13999599
151,punct,0.5337961,0.59550697,0.06435205,-1.0412453,-0.059644327
152,punct,-0.9004699,0.79472727,0.78734046,-1.3148137,0.118137114
153,punct,0.6534603,1.0402867,1.142665,-0.8793339,0.84124964
154,punct,-0.0137961125,0.0041296477,-0.006080188,-0.003806769,-0.013865992
155,punct,0.020720124,-0.027837457,-0.0063742027,-0.016001962,0.038384233
156,punct,0.4575064,0.40584424,0.025167288,-1.2459255,0.036451977
157,punct,0.7541508,0.09839543,0.27475783,-0.7723849,-0.075609095
158,punct,0.36615342,0.07559228,0.06828711,-1.149406,-0.18712422
159,punct,-0.013167105,-0.00010316457,-0.039490823,-0.008810194,0.0077608977
160,punct,0.39398453,-0.0441463,0.022076936,-0.8610071,-0.20734279
161,punct,0.566459,0.3056519,0.19556217,-1.0735096,-0.05232607
162,punct,0.52572685,0.33272934,0.12350708,-1.1930146,-0.05016688
163,punct,0.5650641,0.24698809,0.14064993,-1.135352,-0.062242307
164,punct,0.49344108,0.28026512,0.03349249,-1.1532187,-0.017094214
165,punct,0.5641604,0.42131022,0.14973854,-1.0733988,-0.19823566
166,punct,0.5654719,0.26163107,0.051316515,-1.2403871,-0.064629175
167,punct,-1.1134524,0.7407962,0.6232373,-1.148246,0.17406337
168,punct,0.6140426,0.1254941,0.045124173,-1.0743781,-0.10368945
169,punct,0.54010874,0.25230998,0.039499722,-1.140893,-0.26532632
170,punct,-0.019500567,0.013119499,0.0026797045,-0.002638744,-0.013643947
171,punct,0.65613157,0.09568979,-0.11356944,-1.2213866,-0.16886882
172,punct,-1.9181919,0.82341284,-0.1111259,-1.7740338,-0.20608677
173,punct,-0.02113208,-0.010373384,0.030774767,0.0111869015,-0.040176358
174,punct,0.020790985,0.015771559,-0.011162566,-0.023245027,0.026800927
175,punct,0.008015878,-0.03104929,-0.0031636874,0.02266489,0.028843671
176,punct,-0.018132828,0.021778477,0.008421878,-0.00014241248,-0.0031123043
177,punct,0.002435329,0.00037171252,0.04373454,-0.041149262,-0.009601734
178,punct,-0.039645664,0.008915192,0.009313163,-0.012977856,0.008957726
179,punct,0.009885975,-0.03206158,-0.01014156,-0.019699564,0.017440638
180,punct,-0.026091605,-0.045189828,-0.005673154,-0.00990581,-0.021757254
181,punct,0.0019349366,-0.025181333,-0.029935068,0.009544073,-0.034408256
182,punct,-0.02334095,0.0037077772,-0.02304299,-0.009707293,0.004221884
183,punct,0.017718729,0.008864235,-0.00884095,0.027151851,-0.019467678
184,punct,-0.0042720563,-0.02343379,0.009346584,0.005110716,-0.010455702
185,punct,-0.008036306,0.024476524,0.034495335,-0.024347415,-0.006042432
186,punct,0.019108199,-0.0145823,-0.00077484624,-0.03674265,-0.0071731047
187,punct,0.008657056,-0.025309857,-0.01031468,-0.031741817,-0.0063475673
188,punct,0.0015655926,-0.018009644,0.007898568,-0.00025763316,-0.016669916
189,punct,-0.01613133,-0.0057117557,-0.015451262,-0.009426489,0.018759828
190,punct,0.011792975,0.008502406,0.0011508976,0.037703376,0.007173009
191,punct,0.009509159,0.01321573,-0.007786719,0.008788468,-0.020509962
192,punct,-0.014537096,0.03652221,2.052874e-05,-0.0024553242,0.0060403673
193,punct,0.048619047,0.011110595,-0.04912588,-0.0138344485,0.026641548
194,punct,0.03573784,0.01910767,5.8228015e-06,-0.017671775,0.005249829
195,punct,-0.009528695,-0.017548084,0.008792338,-0.017395202,-0.005493593
196,punct,0.020370351,0.00557498,-0.005375877,0.0003402118,-0.0036293508
197,content,-0.027521763,-0.019752523,-0.007271208,-0.018872414,-0.012157636
198,content,0.6588297,-0.3741311,-0.31152365,0.32692525,-0.07033739
199,content,-0.0011560054,0.018266326,0.012771254,-0.032230876,0.018808462
200,content,0.042327546,0.02875847,0.025015824,0.03769285,-0.0081274295
201,content,-0.03285555,0.013917962,-0.025208065,-0.013668899,0.00476183
202,punct,0.009716981,0.014835619,-0.03249757,0.014920707,0.0058081183
203,punct,0.0064471434,0.017621666,0.009248182,0.013647297,-0.03126887
204,punct,-0.020653738,0.02544679,-0.0029375197,-0.043629814,-0.018978115
205,punct,0.0067496668,0.030781861,-0.0040516234,0.015362992,0.035561547
206,punct,-0.019531839,0.024025023,0.0144336745,-0.034817196,0.0014420913
207,punct,0.0485182,-0.024635084,0.008426815,0.01842039,-0.03610758
208,punct,-0.0056267157,-0.047085233,-0.007564167,-0.0030202132,0.028720202
209,punct,-0.018984128,-0.009298328,0.034812212,-0.021432003,-0.0075117853
210,punct,0.026434263,0.010084612,-0.02715104,0.020597875,-0.0212147
211,punct,-0.035560627,-0.021127455,-0.00024142937,0.0037020172,0.00578505
212,punct,0.015249762,0.017510515,0.01822778,-0.010506011,-0.03799329
213,punct,0.011797291,0.00033602715,0.024446184,-0.007144896,0.01251507
214,punct,-0.0039239274,-0.018886771,0.0030276908,0.0043347944,0.00840941
215,punct,0.0044760997,-0.014701913,0.037672553,0.032239284,0.0008593245
216,content,-0.019340562,0.030757407,-0.00790613,-0.029509641,-0.009139071
217,content,-0.022107078,-0.020003261,0.020945761,0.014186745,0.029141461
218,content,0.004913516,-0.013601479,0.02756824,-0.020545127,0.03380957
219,content,0.00010390377,0.015615541,-0.035662323,-0.022390421,-0.04677811
220,content,-0.9441877,-0.49202943,-0.5005021,-0.6533883,-0.2926327
221,punct,-0.023875358,0.0023420914,-0.010707082,-0.005200874,-0.0071068737
222,punct,0.25479275,-0.4551519,-0.22952706,-0.9021479,0.21606004
223,punct,0.39314008,-0.41434717,0.13606781,-0.8836134,0.03155344
224,punct,0.57545364,0.054316316,-0.1497817,-1.0148923,0.016373092
225,punct,-0.048472423,-0.7558535,0.11258578,-0.7019911,0.20748343
226,punct,0.291517,-0.045020033,0.2065727,0.375256,-0.5519725
227,punct,0.12551777,-0.54498905,0.13533549,-0.8889545,0.121149875
228,punct,-0.0412781,-0.1110028,0.5834064,-1.3303498,-0.15520447
229,punct,-0.27844447,-0.65005654,0.19216354,-0.6798851,0.025343541
230,punct,0.4777874,-0.64158666,-0.16362576,-0.5594918,0.1603947
231,punct,0.3370517,-0.9190159,-0.38182342,-0.34524333,0.18960056
232,punct,0.20603135,-0.47958356,0.10627472,-1.0718602,0.13300073
233,punct,0.21107197,-0.5746489,-0.03493646,-0.94749445,0.2089688
234,punct,0.124759175,-0.71627814,0.054925546,-0.6697673,0.14057085
235,punct,0.26689708,-0.6748011,-0.09204136,-0.63956374,0.16764514
236,punct,0.18900138,-0.7012076,0.14183967,-0.8010229,0.173433
237,punct,0.24932086,-0.32649532,0.0054532005,-1.1230975,0.19806297
238,punct,-0.106877446,-0.73382837,0.38114458,-0.6968545,0.100014895
239,punct,0.0054978584,-0.7523478,0.06521218,-0.613034,0.19038317
240,punct,0.12147732,-0.7070026,0.12890081,-0.7827249,0.18210539
241,punct,0.08498457,-0.75955474,0.07060255,-0.60987115,0.13512962
242,punct,0.0021598141,-0.47278163,0.015186223,-1.0194445,0.29810274
243,punct,0.29267028,-0.507136,-0.07927995,-0.88676375,0.19227384
244,punct,0.35513422,-0.34118855,-0.31922534,-1.0146433,0.22644673
245,punct,0.22839157,-0.5806041,-0.073238716,-0.817482,0.21407036
246,punct,0.21270783,-0.50178725,-0.2913624,-0.678883,0.201561
247,punct,0.06944346,0.653128,0.31828892,-0.32515204,-0.6115452
248,punct,0.07916731,-0.56095046,0.06757352,-0.9106244,0.19205894
249,punct,0.008618339,-0.77371126,0.25260735,-0.66316855,0.09826027
250,punct,0.46610028,-0.303067,-0.6348904,-0.51503694,0.21259868
251,punct,0.24006762,-0.8703009,-0.20899872,0.06995367,-0.008033056
252,punct,0.2084976,-0.5668831,0.10454545,-0.7898794,0.16494536
253,punct,0.31302443,-0.41640586,-0.038448676,-0.9799703,0.15381944
254,punct,0.1010736,-0.8825104,0.1698005,-0.47403175,0.13532208
255,punct,0.19451569,-0.56342405,-0.20494984,-0.7583701,0.27718183
256,content,-0.10755842,0.21964334,0.5401681,-0.03467072,-0.7244395
257,function,0.1697293,1.1340804,-0.489517,-0.34398833,-0.57491934
258,content,-0.15585062,-0.9174086,0.24732982,0.025386045,-0.12868401
259,function,-0.26362422,-0.83448994,0.16803578,0.43052563,-0.32115796
260,content,-0.16741851,-0.8338966,-0.07502147,0.22657122,-0.12948722
261,content,-0.19196285,-0.75275266,0.16931131,0.5014635,-0.40233186
262,function,0.37866163,0.85632104,-0.10155638,-0.18463866,-0.5154602
263,content,-0.22340947,-0.8167864,0.105623364,0.4532427,-0.3033437
264,content,-0.07371858,0.31796002,0.32520735,0.037442952,-0.6573014
265,content,-0.16596301,-0.7272017,0.49521694,0.2892426,-0.46089724
266,content,-0.14731446,0.3288201,0.92715365,-1.0954041,-0.54916495
267,content,-0.29310238,-0.8358372,0.23466675,-0.50624734,-0.025446571
268,content,-0.20033696,-0.8191095,0.17484607,0.39555112,-0.3650024
269,content,-0.30939183,-0.019843204,0.6241009,0.08580618,-0.69894236
270,content,-0.23660372,-0.78534955,0.4319442,0.2957136,-0.43071842
271,function,-0.18928027,-0.85858816,0.051663946,0.40869433,-0.30247298
272,function,-0.15382262,-0.7546481,0.23463996,0.46757805,-0.40339905
273,function,-0.24132763,-0.86004114,0.25021657,0.35519004,-0.3190313
274,content,-0.25116044,-0.78139096,-0.12326202,0.5283911,-0.2637851
275,content,-0.20894566,0.019249665,0.7050998,-0.035569917,-0.767269
276,content,0.004674819,0.24335124,-0.5184013,0.6926097,-0.59480715
277,content,-0.1423844,0.12669416,0.9578763,-0.58801,-0.70402515
278,content,0.061267003,-0.54717404,-0.69801694,0.5610704,-0.12883408
279,content,-0.27892128,0.13777949,0.7740256,-0.3226982,-0.7953954
280,content,-0.19168967,-0.9137051,0.15493155,0.14432302,-0.19424342
281,function,0.09221649,1.0737364,-0.40051758,-0.25995037,-0.61468697
282,content,-0.19826855,-0.17201938,0.41199866,0.3814887,-0.65528226
283,content,-0.19120707,-0.8138625,0.29954204,0.3588148,-0.40224844
284,function,0.4586501,0.52817166,-0.874933,-0.72115725,-0.11014345
285,content,-0.19758701,0.0111028375,0.41047266,0.19968429,-0.7033589
286,function,0.62472355,0.41135427,-0.9489894,-0.29903895,-0.12793252
287,function,0.6728845,0.5835438,-0.95930904,-0.18483697,-0.18668516
288,content,-0.25939652,-0.033902287,0.63271224,0.09167229,-0.72893316
289,content,-0.12276947,-0.06493659,0.35434633,0.22104925,-0.68012476
290,function,0.21017833,-0.1109309,-1.0089561,-0.15214102,0.091968745
291,content,-0.08596546,0.08561344,0.3646068,0.2319672,-0.69509804
292,content,-0.21939339,-0.8426155,0.11912863,0.4556562,-0.3359553
293,content,-0.15526767,-0.8910037,0.09580845,0.2783089,-0.21994083
294,content,-0.15114556,-0.26824665,1.067966,-0.42744026,-0.6092821
295,content,-0.28261387,-0.70824826,0.14859024,0.58566296,-0.45484632
296,content,-0.25073597,-0.8094483,0.48526016,0.2087893,-0.3743343
297,content,-0.24297008,-0.87612146,0.1649078,0.002483859,-0.17471023
298,content,-0.23102176,-0.6529198,0.36481017,0.5027754,-0.522785
299,content,-0.43477753,-0.78791654,0.5306553,-0.05564638,-0.3566408
300,content,-0.17620836,-0.15448967,0.7598515,-0.007939476,-0.73332137
301,content,0.0828093,0.01632832,0.4507024,0.117664166,-0.61318326
302,content,-0.5836498,-0.4664351,-0.19652918,-0.7216222,-0.0662276
303,content,-0.5407522,-0.6747697,-0.32304344,-0.2182013,-0.079833254
304,content,-0.32343885,0.25452778,0.57060015,-0.09681333,-0.7718556
305,content,-0.18527028,-0.8795622,0.08485446,-0.046578825,-0.08570892
306,content,-0.2888143,0.31740966,-0.048819046,0.3856527,-0.70736945
307,content,-0.22967866,0.11390841,-1.2165354,-0.36476716,0.09374671
308,content,-0.15236866,0.07822416,0.77913135,-0.22438383,-0.72575176
309,content,-0.27907816,0.12224644,0.8541736,-0.37003875,-0.7182715
310,content,-0.25946316,-0.7927432,0.7220667,0.074064136,-0.50911546
311,content,-0.33637488,0.09244844,0.76394,-0.22340678,-0.7323526
312,content,-0.2103992,-0.5633598,0.44199365,0.42977765,-0.55787176
313,content,-0.22548111,-0.647884,0.60773927,0.22823559,-0.5024324
314,content,-0.36648768,-0.6606296,-0.2574881,-0.24095199,-0.047982812
315,content,-0.3042626,-0.8831917,0.4248087,0.15128183,-0.29629275
316,content,-0.19746952,-0.79458904,0.25937948,0.42284942,-0.3979883
317,content,-0.054553382,0.6714422,0.24024603,-0.18833579,-0.645624
318,function,-0.022015076,0.21137778,-1.3424518,-0.30552047,0.009667677
319,content,0.54971004,0.5562952,-1.1105877,0.08076122,-0.24171735
320,content,-0.18844259,-0.88815975,0.371548,0.20690966,-0.31329513
321,content,-0.18990771,-0.8361881,0.33377543,0.34797555,-0.38316265
322,content,-0.21205299,-0.8873493,0.23688631,0.37167576,-0.3114265
323,content,-0.21880814,-0.79215336,0.3201461,0.37203312,-0.3831079
324,content,-0.21127991,-0.7899343,0.39170638,0.33552536,-0.40127784
325,content,-0.15305151,-0.8942407,0.14985014,0.20150182,-0.2228538
326,content,0.13388714,-0.28309682,-1.0143243,0.09744942,0.06338246
327,content,-0.32206032,0.16579962,0.6391115,-0.10841921,-0.70732564
328,content,-0.2999966,-0.8107154,0.48333493,0.21146029,-0.41292533
329,function,0.5063677,0.40081608,-1.0886917,-0.2523139,-0.1053447
330,content,-0.20195265,-0.6009288,0.6317539,0.24029765,-0.5414634
331,content,-0.19415033,-0.14644463,0.52771336,0.2255175,-0.76709986
332,content,-0.17934652,-0.8704677,0.13445722,0.28861758,-0.28459153
333,content,-0.21629122,-0.8950073,0.28700623,0.29937628,-0.3371708
334,content,0.19371824,-0.74370307,0.57576174,-0.4615549,-0.116695255
335,content,-0.30130813,-0.8798347,0.44279966,0.34419778,-0.4692725
336,content,-0.044354375,0.043647323,1.0502125,-0.5810091,-0.63126665
337,content,-0.32997668,0.2046012,0.6459647,-0.1645393,-0.7220831
338,content,0.24733539,0.7624236,-0.05072711,-0.34810615,-1.0377967
339,content,-0.5188169,-0.6484626,-0.5076786,-0.099726155,-0.114302956
340,content,-0.35186663,-0.67202145,-0.60545325,0.2727924,-0.11444497
341,content,-0.20244078,-0.39150557,-0.28479615,0.7771137,-0.53982925
342,content,-0.33487222,-0.83530575,0.3178169,0.34285668,-0.35284203
343,content,-0.26179212,-0.8508372,0.34276548,0.33854315,-0.40343377
344,content,-0.16871594,-0.90085256,0.12702624,0.35739934,-0.2966918
345,content,-0.2359606,-0.59490556,-0.57479,-0.119470775,0.037326943
346,content,-0.23333181,-0.80157864,0.43851593,0.32268828,-0.3959286
347,content,-0.30142576,0.18663482,0.6298442,-0.1002446,-0.7239612
348,content,-0.21033533,-0.2932429,1.0990928,-0.7426169,-0.5158249
349,content,-0.28789642,-0.8262354,0.4402583,0.26753074,-0.38764575
350,content,-0.36896464,-0.047521677,0.88328844,-0.30186108,-0.726673
351,content,0.48746106,0.3553715,-1.1013298,-0.24078624,-0.089364395
352,content,-0.5035353,0.2944385,0.11836232,0.16065192,-0.6831666
353,content,-0.2358739,-0.8829892,0.1795897,0.42630866,-0.31802797
354,content,-0.2502428,-0.7907719,0.4076405,0.35290983,-0.45995983
355,content,0.3251153,0.11374299,-1.1317109,-0.16401002,-0.015739491
356,content,-0.35423458,-0.6173097,-0.46591002,-0.23552586,-0.008724621
357,content,0.60558236,-0.062622786,-0.76206046,0.30027747,-0.14447117
358,content,0.09210699,-0.060193587,0.41278535,0.24489655,-0.59768134
359,content,-0.27293336,-0.7943055,0.31224144,0.43858907,-0.44352457
360,content,-0.33640152,0.096288346,0.7292241,-0.1745755,-0.71481955
361,content,-0.21387395,-0.9261616,0.47826397,0.13099717,-0.34144592
362,content,-0.4833638,0.30747807,0.117050715,0.16461945,-0.69423413
363,content,-0.11026651,-0.7641808,0.6872031,0.06523728,-0.4100325
364,content,-0.2123604,-0.74162936,-0.32062113,0.5754988,-0.27043352
365,content,-0.19894563,-0.8862342,-0.0684833,0.31327665,-0.16102946
366,content,0.13263276,-0.6696691,-0.42448625,0.41764396,-0.122600526
367,content,-0.31610835,0.15275332,0.8074308,-0.32688487,-0.7106016
368,content,-0.41443625,-0.8181254,0.45730403,-0.15837415,-0.24339558
369,content,0.052312844,-0.79924905,0.7625632,-0.48708022,-0.13957775
370,content,-0.28360245,0.12487016,0.85416406,-0.3813663,-0.7112156
