token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4
371,content,-0.18871093,0.24727243,0.7629352,-0.35807264,-0.732767
372,content,-0.14388022,-0.9885929,0.12968571,0.29936582,-0.24183768
373,function,-0.2735468,0.054241262,-1.1586126,-0.32455435,0.10493285
374,content,-0.184299,0.12996711,0.8357486,-0.25748158,-0.7382902
375,content,-0.26114398,-0.62260675,0.6685659,0.26681578,-0.56306404
376,content,-0.28351992,0.21096884,0.6619219,-0.18821655,-0.71599466
377,content,-0.3336901,-0.90172595,0.45215222,0.22121397,-0.26689017
378,content,-0.018885281,-0.7087159,-0.5158754,0.6200628,-0.14475986
379,content,0.61761624,0.327088,-0.926731,-0.21810627,-0.108456515
380,content,-0.24904582,-0.9696971,0.32702768,0.2015392,-0.22357097
381,content,-0.26131585,-0.84209824,0.42702547,0.3113844,-0.46433458
382,content,-0.29265618,-0.9242741,0.24317096,0.42939612,-0.2691632
383,content,0.3665224,0.73993176,0.032726064,-0.189709,-0.48891148
384,content,-0.17605467,-0.7141753,0.6461906,-0.6977874,-0.15634558
385,content,-0.20390764,-0.8248845,0.032532133,0.50493485,-0.3396724
386,content,-0.3314333,0.23086384,0.53293556,0.03740103,-0.77670896
387,content,-0.17341311,-0.18266517,0.5829383,0.19020449,-0.7386074
388,content,-0.27447236,-0.81530774,0.2588054,0.48032737,-0.35588354
389,function,-0.0847564,0.30486947,-1.3367354,-0.45606416,0.056334432
390,content,0.46884382,0.7467245,0.27194518,-0.45689282,-0.4357559
391,content,-0.20433542,-0.9690203,0.122812256,0.31352144,-0.11377065
392,function,-0.26569977,-0.3104447,0.43387088,0.44355142,-0.72307444
393,function,0.19381346,0.091122195,-1.0833027,-0.36181816,0.074414894
394,content,-0.2832836,-0.9437503,0.38527638,0.47616547,-0.39013425
395,content,-0.21791467,-0.028661393,0.4556952,0.30049652,-0.736209
396,content,-0.04258621,-0.84737664,0.06553738,0.4842487,-0.2667923
397,content,-0.26457018,-0.74135476,0.69965905,0.09772521,-0.44954738
398,content,-0.35523868,-0.96862245,0.63689643,0.05198667,-0.2905813
399,content,-0.2262123,0.16148175,0.7785056,-0.27548108,-0.7282382
400,content,0.13784419,0.16332251,0.35831493,0.12351925,-0.6152338
401,content,-0.54765487,-0.7369573,0.76065284,-0.24616808,-0.30720457
402,content,-0.28576037,0.022377558,0.8933183,-0.3231256,-0.72714835
403,content,-0.23317556,-0.8702701,0.40434164,0.2948418,-0.38623053
404,content,-0.3372487,-0.86735,0.38674727,0.2331382,-0.3076863
405,content,-0.24052116,0.55007255,0.0073609026,0.18734144,-1.0662453
406,content,-0.29066148,0.0050231046,0.8426677,-0.24451049,-0.7270634
407,content,-0.05392481,0.28946605,-1.1707463,-0.61975926,0.07580028
408,content,-0.30809814,-0.9293927,0.17171516,0.5333056,-0.32528427
409,content,-0.31105214,0.2114269,0.51701057,0.028224789,-0.79793334
410,content,-0.28918564,0.19788659,0.73737043,-0.25146735,-0.8113059
411,content,-0.1426691,-0.8299352,0.052141163,0.59290373,-0.39214
412,content,-0.28876603,0.19326586,0.7139867,-0.18852457,-0.73799044
413,content,-0.13703065,-0.3576532,0.7982959,0.053934094,-0.7205697
414,content,-0.2940917,-0.6325225,-0.2820232,0.78738904,-0.39204243
415,content,-0.18449384,-0.73328066,0.3559777,0.47210348,-0.5404563
416,content,0.5573306,0.15026273,-0.88565975,-0.2886719,-0.034121677
417,content,-0.29568344,-0.79887784,0.28900954,0.44184065,-0.36055636
418,content,-0.22897635,-0.87499297,0.2211191,0.44938815,-0.3347553
419,content,-0.24119858,-0.88237596,0.3469474,0.46102086,-0.51499456
420,content,-0.170416,-0.6707253,0.7518112,0.10965655,-0.48042923
421,content,-0.2046196,-0.78896,0.7704429,-0.18163529,-0.44168097
422,content,0.6021474,0.3185937,-0.9551844,-0.19324878,-0.1087123
423,content,-0.6470663,0.20668817,-1.0673386,-0.19102532,-0.09714815
424,content,-0.5772957,-0.63439316,0.36922467,-0.8129208,0.048982188
425,content,-0.09009144,0.26769945,0.11021465,0.3821448,-0.77669
426,content,-0.47481456,-0.88674045,0.35152093,0.69245744,-0.55784065
427,content,-0.23214453,-0.40820268,1.1117868,-0.5529195,-0.5096491
428,content,-0.12469093,0.68971646,-0.31287763,0.19537191,-0.6758813
429,content,-0.26955357,-0.786082,0.6477807,0.25005928,-0.4954026
430,content,-0.121964775,-0.9733337,0.109860905,0.30982623,-0.18658718
431,content,-0.16716106,-1.0394115,0.014617776,0.25607082,-0.117043
432,content,-0.18115927,-0.67820495,-0.04647053,0.7316017,-0.61369044
433,content,-0.24688165,-0.8222145,0.2968916,0.4833493,-0.4151221
434,content,-0.2361866,-0.3924874,-0.098309316,0.8035499,-0.63798124
435,content,-0.65069234,-0.73833674,-0.055594318,-0.38520497,-0.095436834
436,content,-0.20301193,-0.9567539,0.65986806,0.10857331,-0.3895185
437,content,-0.22840631,-0.82745075,0.50147915,0.37398311,-0.45304444
438,content,-0.0440963,-0.84024775,0.013552185,-0.70394546,0.32824737
439,content,-0.30856383,-0.86100966,0.2946296,0.41967145,-0.34980753
440,content,-0.32018045,-0.12744236,0.6156773,0.15190114,-0.7321283
441,content,-0.20749098,-0.93897,0.0063088345,0.31106964,-0.17790216
442,content,-0.18687741,-0.32039174,1.0656807,-0.44797862,-0.56846577
443,content,-0.12452516,-0.85595965,0.38133052,-0.51564944,0.014102887
444,content,-0.19289623,-0.76928014,-0.2594522,0.6405945,-0.29869637
445,content,-0.1853407,-0.8004464,-0.286698,0.68474495,-0.21257585
446,content,-0.1542982,-0.9078773,0.23813035,0.29980373,-0.38869905
447,punct,-0.054016583,0.0019842654,-0.007925839,-0.021194156,0.00831448
448,content,-0.20925494,-0.26074743,0.24085063,0.5356504,-0.7167239
449,content,-0.37838793,0.07129105,0.86208355,-0.3953561,-0.77735037
450,content,-0.6518489,-0.42537388,0.51873916,-0.73849213,-0.23225743
451,content,-0.13269883,-1.1449564,0.096255645,0.28114396,-0.021047948
452,content,-0.21624002,-0.38502002,0.8529748,-0.022645857,-0.63898665
453,content,-0.34522462,0.4674437,-0.19898096,0.39294377,-0.8001897
454,content,-0.16417396,-0.9159489,0.03905392,0.46007866,-0.3142608
455,content,-0.35649753,-0.7397955,0.6778475,0.2203226,-0.48429236
456,content,-0.2594007,-0.8851674,0.53966916,0.35698158,-0.41208372
457,content,-0.44072923,-0.7711881,0.4977369,0.30546856,-0.5120691
458,content,-0.41688487,-0.35142574,0.94598526,-0.29398465,-0.6050647
459,content,-0.17640068,-0.8820494,0.44436955,0.3240674,-0.3855991
460,content,0.120095015,0.43507925,-0.7482278,-1.0871257,-0.06873265
461,content,-0.20682572,-0.8616748,0.32990307,0.36818227,-0.402172
462,content,-0.30918825,-0.76691395,0.20665222,0.64664954,-0.43701684
463,content,-0.23016724,-0.89208525,0.54934967,0.04383156,-0.281885
464,content,0.5347453,0.77003217,0.009350082,-0.27011943,-0.52730966
465,content,0.07821149,1.012582,-0.2949529,-0.27103034,-0.5842677
466,content,-0.08410863,0.14974263,-1.2446886,-0.30130503,0.057341084
467,content,-0.21255204,0.33578467,-0.73637974,0.74762875,-0.74629086
468,content,-0.60021985,0.20875467,-1.1110114,-0.21665183,-0.063759565
469,content,-0.21653308,-0.82294875,0.07802755,0.5937697,-0.3446213
470,content,-0.9992189,-1.2423499,0.66589886,1.2465017,0.8433227
471,content,-0.43796498,0.30504572,0.4979847,-0.19761495,-0.77454174
472,content,-0.4128532,-0.90973896,0.3240355,-0.39709532,0.040245723
473,content,-0.10200669,-0.77873904,0.7776175,-0.68038976,-0.17432092
474,content,-0.22564636,-0.055574123,1.0216634,-0.5220853,-0.72666967
475,content,-0.04572542,-0.31373835,-1.0387372,0.073998444,0.079579964
476,content,0.0034244724,-0.7678637,1.3198805,-0.7686614,-0.83802587
477,content,-0.1144557,0.66698337,-0.71410567,0.4413165,-0.6637938
478,content,-0.49087423,-0.6821937,0.7875894,-0.1096515,-0.54650706
479,content,-0.30027986,-0.2657935,0.8257822,-0.06259151,-0.704006
480,content,-0.1345481,-1.050961,0.17273776,0.22680718,-0.19693159
481,content,0.073356286,0.3828851,-0.8302162,-1.0385258,-0.020412253
482,content,-0.24688023,-0.84458244,0.28971213,0.4882366,-0.35632962
483,content,-0.31485656,-1.1816196,0.92488456,-0.1022439,-0.18144801
484,content,-0.5043637,-0.5451414,-0.57181007,-0.16759601,-0.050268766
485,content,-0.107316285,-0.76164323,-0.01661228,0.6516972,-0.35578108
486,content,-0.40901455,0.44991887,0.036890507,0.3212294,-0.8193786
487,content,-0.19613703,-0.95623165,0.28701535,0.35178643,-0.36781293
488,content,-0.10826619,-0.9340636,0.4705021,0.2593977,-0.37970057
489,content,-0.248165,-0.56629664,0.99517214,-0.5709854,-0.46565673
490,content,-0.28381252,-1.0808387,0.45247906,0.13992111,-0.09687927
491,content,-0.15693137,-0.07330859,1.0848876,-0.6020039,-0.6768037
492,content,-0.055311244,-4.4950466e-05,0.035511307,-0.015204657,0.005186731
493,content,-0.21017443,-0.5169576,1.0773665,-0.819951,-0.3072796
494,content,-0.024666626,-0.8788244,-0.10208881,0.30549353,-0.18365745
495,content,-0.2181368,-0.9851734,0.11345967,0.4509365,-0.23875488
496,content,-0.2488975,-0.64989185,-0.07167132,0.7360411,-0.47325552
497,content,-0.36254045,-0.8761581,0.37551364,-0.6294943,0.058411006
498,content,-0.14701283,0.38041,0.11036619,0.30641052,-0.77912205
499,content,-0.12129928,-0.6535054,0.62615097,0.25154275,-0.5595316
