token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4
371,content,-0.2715194,0.52617925,0.8046643,-0.6488594,-0.37518588
372,content,-0.12479671,-0.23712529,0.4234538,0.52616,-0.66848445
373,function,-0.3933678,-0.06475836,-0.6884976,-0.319354,-0.098174445
374,content,-0.1265542,0.24091986,1.1154116,-0.44688755,-0.5065725
375,content,-0.16451922,-0.16484892,0.9602006,-0.045042843,-0.45556876
376,content,-0.3428075,0.3943238,0.89662117,-0.37569994,-0.5592989
377,content,-0.11923418,-0.117283165,0.8705182,0.08672483,-0.66376555
378,content,-0.041079395,-0.06172758,-0.33016258,0.8132663,-0.62453777
379,content,0.48674846,0.036913212,-0.6237518,-0.11165246,-0.05728196
380,content,-0.24010806,-0.96995175,0.3749995,-0.5918274,0.06721989
381,content,-0.26836187,-0.88703537,0.383222,-0.6593448,0.014847902
382,content,0.060201295,-0.18917318,0.1430312,0.67350763,-0.88060415
383,content,0.34852704,0.48061278,0.081736356,0.07166,-0.3091438
384,content,-0.030610543,-0.067022435,1.1389282,-0.28513008,-0.6456659
385,content,-0.2177973,-0.3373378,0.38147455,0.4817931,-0.6216205
386,content,-0.4257285,0.6647864,0.5566863,-0.049285073,-0.79227996
387,content,-0.23447928,0.05414334,0.8091101,0.18000296,-1.1196897
388,content,-0.08340563,-1.0351701,-0.0073944423,-0.26325378,0.08549622
389,function,-0.4139059,0.10177018,-0.7139289,-0.38424847,-0.05584205
390,content,0.7130228,-0.13747458,0.2659719,0.13804755,-0.3906219
391,content,-0.17802097,-0.37309954,0.5041557,0.51732206,-0.7190563
392,function,-0.2368461,0.015548536,0.64946055,0.103571236,-0.6498358
393,function,0.107012205,0.41770518,-0.61365014,0.43912363,-0.4840085
394,content,-0.5904761,-0.07866586,0.41947097,0.86727595,-1.3213816
395,content,0.21390346,0.2968332,0.7584245,0.014675025,-1.0292889
396,content,0.17511189,-0.2346045,0.12877959,0.56049395,-0.5999765
397,content,-0.36444715,-0.0759012,0.87141705,0.12729223,-0.6295624
398,content,-0.1699597,-0.3153845,1.0460885,0.2975693,-0.9606735
399,content,-0.45123363,0.046169437,0.5636136,-0.8566372,-0.18215753
400,content,0.3094889,0.093256794,0.46671385,0.10179698,-0.5714015
401,content,-0.005137609,-0.024329515,1.0890859,-0.12958916,-1.0808048
402,content,-0.28712645,0.30571923,0.9504479,-0.5478486,-0.472483
403,content,-0.098256364,-0.09051324,0.47033378,0.6028005,-1.052511
404,content,-0.19401678,0.40033725,0.8336772,-0.04152922,-0.85735
405,content,0.16056776,0.573458,0.0024762244,0.2470161,-1.1405592
406,content,-0.5057108,0.13310856,0.7958048,-0.798263,-0.16688739
407,content,-0.19929492,0.37767646,-0.768789,-0.5349098,-0.10550545
408,content,-0.22559999,-0.055487234,0.18674594,0.7759298,-0.82175595
409,content,-0.50719047,0.7250982,0.3630751,0.10789375,-0.8120302
410,content,-0.39108768,0.5411251,0.71038526,-0.46689376,-0.5414582
411,content,-0.274392,-0.22821024,0.36904064,0.6162412,-0.81845534
412,content,-0.33013076,0.4808009,0.75198823,-0.16798751,-0.6917491
413,content,-0.17769915,-0.36235216,1.1611066,-0.031793978,-0.4849814
414,content,-0.2381823,-0.4483233,-0.21912837,0.7667749,-0.4900573
415,content,-0.16451769,0.22524032,0.19817218,0.58415204,-0.99445915
416,content,0.42626378,-0.087997384,-0.59257925,-0.16200814,-0.04299576
417,content,-0.28583983,-0.08464301,0.46808556,0.4688499,-0.699935
418,content,-0.13753834,-0.10946956,0.50866187,0.3692027,-0.8948556
419,content,-0.25412214,-0.45115978,0.9205551,0.31287786,-0.73866755
420,content,0.18881686,-0.11545615,1.0445169,0.047595896,-0.78323066
421,content,-0.31110966,-0.1710682,1.1905897,-0.24305281,-0.49864236
422,content,0.4560273,-0.0068767853,-0.63643694,-0.06154467,-0.07427579
423,content,-0.6449732,0.25604632,-0.7460647,-0.3461057,-0.13234939
424,content,-0.50436,0.1358334,0.69005376,-1.2093577,0.095405415
425,content,0.059719663,0.2748265,0.13688983,0.43321767,-0.8338885
426,content,-0.8636219,-0.7576492,0.001549504,-0.55166745,0.69308674
427,content,-0.24540783,-0.053828552,1.2171521,-0.4220902,-0.45550334
428,content,-0.05723474,0.5445044,-0.26607737,0.25619012,-0.51393557
429,content,0.26449627,-0.0646229,0.660064,0.27586868,-1.1083727
430,content,-0.1806428,-1.0322832,-0.2346614,-0.03835316,0.2188678
431,content,-0.068545744,-1.0157892,0.013530009,-0.39093065,0.114186995
432,content,-0.09488255,-0.3169506,-0.28027084,0.9275467,-0.53154665
433,content,-0.15582289,-0.06407441,0.59847903,0.49187493,-1.0131608
434,content,-0.32775494,-0.21702977,-0.33334175,1.0004084,-0.5476542
435,content,-0.79557335,-0.27104416,0.0022272612,-0.63270783,0.1381133
436,content,-0.051480304,-0.8719952,0.58395314,-0.816331,-0.085251234
437,content,-0.22196256,-0.005836917,0.82547265,0.2789065,-0.80246586
438,content,0.39946887,0.8023893,0.57675856,-1.1489832,-0.493919
439,content,-0.49073547,-0.16023724,0.16216183,0.9554329,-0.9851906
440,content,-0.26750702,0.18416649,0.7865732,-0.06916454,-0.6567099
441,content,-0.29464585,-0.9954753,-0.19298315,-0.40176713,0.45054042
442,content,0.05693805,0.21042487,1.0634131,-0.049459156,-1.0979247
443,content,0.08558456,-0.2999897,1.1806554,-0.04126684,-0.683927
444,content,-0.28472942,-0.39131823,-0.16869353,0.7518839,-0.49830607
445,content,-0.26404145,-0.32657924,0.07036112,0.86082745,-0.7817651
446,content,-0.38766342,-0.28469053,0.2611588,0.6943073,-0.6508351
447,punct,-0.054016583,0.0019842654,-0.007925839,-0.021194156,0.00831448
448,content,-0.014937151,-0.48866987,0.5454818,0.49564177,-0.74965435
449,content,-0.46877575,0.38564184,0.8151522,-0.54812163,-0.53546923
450,content,-0.2553512,0.24431059,1.3282495,-0.99178815,-0.6405384
451,content,-0.10012127,-0.37937877,0.69525665,0.49698663,-0.75889975
452,content,-0.08300437,-0.553427,0.58933383,-0.94583577,0.12547
453,content,-0.43105108,0.22537453,0.06884304,0.48776743,-0.8238796
454,content,-0.11482569,-0.35207856,0.68376493,0.43676993,-0.9131402
455,content,-0.43255892,-0.17261218,0.74847704,0.4504641,-0.8381339
456,content,-0.06534079,-0.30691507,0.8031641,0.38669446,-0.8987503
457,content,-0.084297076,-0.9579022,0.52014124,-0.70430714,0.03841651
458,content,-0.37271112,0.049381316,1.174015,-0.6803925,-0.38860875
459,content,0.22787702,0.033357956,0.95638007,0.032844916,-0.8427203
460,content,-0.3018135,0.4663082,-0.42462292,-0.67979133,-0.057657193
461,content,-0.3721317,-0.9648459,0.051987328,-0.26540783,0.10982979
462,content,-0.64104474,0.041636918,-0.16604157,0.99521554,-0.3793401
463,content,-0.19285068,-0.19902435,0.80775505,0.29398406,-0.8093664
464,content,0.5273181,0.561836,0.76102746,-0.20383175,-1.1953744
465,content,0.017301233,0.83860993,-0.23177214,0.019634001,-0.40740046
466,content,-0.48392528,0.30400264,-0.92462814,-0.26770338,-0.017413601
467,content,-0.4808328,0.30791545,-0.8781688,0.49637732,-0.27975485
468,content,-0.607174,0.40128246,-0.80424243,-0.36653763,-0.17516814
469,content,-0.29018578,-0.23157726,0.37648377,0.5968157,-0.6728886
470,content,0.014727487,-0.02432785,0.010701526,-0.0014844948,0.011412948
471,content,-0.5125787,0.5825916,0.6497689,-0.49093822,-0.65661407
472,content,-0.42395207,-0.30029044,0.7939634,-1.0133052,-0.22965918
473,content,-0.13634978,0.15541303,1.2206978,-0.78446877,-0.37834558
474,content,-0.08829576,0.034181245,1.0535438,-0.8448033,-0.30935022
475,content,-0.23890606,-0.33101723,-0.74703974,-0.05695112,0.112478405
476,content,0.60350466,1.1298577,-0.43873876,-1.2119515,-1.9494519
477,content,-0.016791902,0.66558486,-0.7490087,0.31585982,-0.4222031
478,content,-0.1509475,-0.3453441,1.3934389,-0.07359956,-0.806633
479,content,-0.33928764,0.061830472,0.4735448,-1.0547844,-0.31466588
480,content,-0.33676472,-0.29935032,0.674157,0.50569564,-0.6177814
481,content,-0.34433678,0.4757555,-0.5903359,-0.585875,-0.11006859
482,content,-0.23023395,-1.1779859,0.0930619,-0.29685682,0.29313517
483,content,0.051175363,0.16988425,1.5568405,-0.20671082,-0.52257746
484,content,-0.7286844,-0.3848813,-0.32321802,-0.33605456,-0.14912133
485,content,-0.14103809,-0.1899813,0.33194268,0.5205229,-0.84028596
486,content,-0.6329078,0.097915985,0.22131088,0.73037356,-0.89503855
487,content,-0.31739777,-0.015933778,0.7101942,0.42618012,-1.0460613
488,content,-0.17216596,-0.36334348,0.9859284,0.2094305,-0.71545756
489,content,-0.21282801,-0.111551814,1.265653,-0.7017869,-0.3968973
490,content,-0.029273665,-0.39976856,1.0564137,0.009397635,-0.7092072
491,content,-0.04116065,0.29369345,0.98347604,-0.7494342,-0.38421524
492,content,-0.055311244,-4.4950466e-05,0.035511307,-0.015204657,0.005186731
493,content,-0.18028532,-0.195837,1.1393969,-0.7832161,-0.39845872
494,content,-0.22388932,-0.24549301,0.21377404,0.6020896,-0.49743983
495,content,-0.33350152,-0.05978141,0.058725465,0.70386565,-0.8166581
496,content,0.17270337,-0.28090572,-0.10686888,0.51909167,-0.6973253
497,content,-0.09795075,0.1649353,1.174722,-0.14680131,-0.77064323
498,content,0.045120474,0.21151817,0.019018149,0.668346,-0.77667826
499,content,0.07212244,-0.11071202,1.0640047,-0.11275636,-0.6817268
