step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_coupling,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,alpha_mean,alpha_std,alpha_min,alpha_max,alpha_a0,alpha_b0,alpha_mahal_sq_mean,alpha_mahal_sq_std,step_time,tokens_per_sec
28900,1773221451.0091288,7.591141700744629,4.928447723388672,0.0,2.530937910079956,0.0,,,138.16487569029232,7.110247089813339,,,0.0078125,0,29.90909194946289,0,3.369218349456787,0.16232502460479736,,,,,,,,,,,,,,,,0.026506977993994953,0.002650697799399495,0.002650697799399495,0.026506977993994953,1.3781358293801769,0.01632717251777649,2.7939677238464355e-09,,,,,,,,,0.547046422958374,3743.740776010589
29000,1773221504.6915312,7.483177661895752,4.785587787628174,0.0,2.569770097732544,0.0,7.3762953972816465,4.744740018844604,119.77174274627623,6.904143768949952,114.9779052734375,6.845212895494518,0.0078125,0,29.78791046142578,0,3.375859260559082,0.16088652610778809,,,,,,,,,,,,,,,,0.026376077998429538,0.0026376077998429537,0.0026376077998429537,0.026376077998429538,1.4465731310332317,0.017437675967812538,2.3865140974521637e-09,,,,,,,,,0.5470452308654785,3743.748934178378
29100,1773221611.891217,7.508587837219238,4.847566604614258,0.0,2.5325675010681152,0.0,,,127.42992486602877,6.993560300855941,,,0.0078125,0,29.74276351928711,0,3.374337673187256,0.16218201816082,,,,,,,,,,,,,,,,0.026245140191167596,0.0026245140191167595,0.0026245140191167595,0.026245140191167596,1.2188855926445876,0.0166421290487051,1.6443664208054543e-09,,,,,,,,,0.5470459461212158,3743.744039273438
29200,1773221665.5104926,7.439362525939941,4.766448020935059,0.0,2.5416135787963867,0.0,,,117.50113826923769,6.8765309224580236,,,0.0078125,0,29.185415267944336,0,3.394207000732422,0.15860611200332642,,,,,,,,,,,,,,,,0.026114168018102648,0.0026114168018102645,0.0026114168018102645,0.026114168018102648,1.2880968346522514,0.0156991146504879,1.8917489796876907e-10,,,,,,,,,0.5314154624938965,3853.8585053375673
29300,1773221719.1317856,7.69083309173584,5.005430221557617,0.0,2.558074712753296,0.0,,,149.22126755679986,7.22130935815692,,,0.0078125,0,30.08884048461914,0,3.3673300743103027,0.16463175415992737,,,,,,,,,,,,,,,,0.025983165297657252,0.002598316529765725,0.002598316529765725,0.025983165297657252,1.4277013940007848,0.017245274037122726,3.434251993894577e-09,,,,,,,,,0.5314154624938965,3853.8585053375673
29400,1773221772.7786782,7.791610240936279,5.121399879455566,0.0,2.5431487560272217,0.0,,,167.5697830041849,7.388618208499881,,,0.0078125,0,30.26839828491211,0,3.3598194122314453,0.16594436764717102,,,,,,,,,,,,,,,,0.025852135568857196,0.0025852135568857192,0.0025852135568857192,0.025852135568857196,1.4316738884548834,0.016576441004872322,2.240994945168495e-09,,,,,,,,,0.5470452308654785,3743.748934178378
29500,1773221826.4117713,7.70725154876709,4.9850969314575195,0.0,2.595449686050415,0.0,,,146.21774743864424,7.191974621364553,,,0.0078125,0,30.59208869934082,0,3.342642307281494,0.16819731891155243,,,,,,,,,,,,,,,,0.025721082324162127,0.0025721082324162126,0.0025721082324162126,0.025721082324162127,1.5417493066070156,0.01755206100642681,2.561137080192566e-09,,,,,,,,,0.5470447540283203,3743.7521974554493
29600,1773221880.0361583,7.620307922363281,4.954156875610352,0.0,2.5355048179626465,0.0,,,141.76303210213393,7.147337556229016,,,0.0078125,0,29.45166778564453,0,3.378262996673584,0.16157880425453186,,,,,,,,,,,,,,,,0.02559000924229622,0.0025590009242296217,0.0025590009242296217,0.02559000924229622,1.244744928054261,0.016981210559606552,6.984919309616089e-10,,,,,,,,,0.5374627113342285,3810.4969085500393
29700,1773221933.7067852,7.745461463928223,5.068910598754883,0.0,2.5505495071411133,0.0,,,159.00101705226237,7.312892183533176,,,0.0078125,0,29.77225112915039,0,3.382026195526123,0.16094958782196045,,,,,,,,,,,,,,,,0.025458919955417516,0.0025458919955417512,0.0025458919955417512,0.025458919955417516,1.2654159897379054,0.016238076612353325,3.026798367500305e-09,,,,,,,,,0.5314090251922607,3853.9051896212063
29800,1773221987.3898296,7.398118495941162,4.711110591888428,0.0,2.565218925476074,0.0,,,111.17556204570685,6.796695887996904,,,0.0078125,0,30.859344482421875,0,3.339984893798828,0.16821491718292236,,,,,,,,,,,,,,,,0.025327818049117923,0.002532781804911792,0.002532781804911792,0.025327818049117923,1.4976733184638247,0.01853257603943348,4.94765117764473e-10,,,,,,,,,0.5314157009124756,3853.8567763117458
29900,1773222041.0928624,7.428676128387451,4.760420799255371,0.0,2.5391197204589844,0.0,,,116.79506283534387,6.8678354796304,,,0.0078125,0,29.59800148010254,0,3.381885528564453,0.16095034778118134,,,,,,,,,,,,,,,,0.025196707108989358,0.002519670710898936,0.002519670710898936,0.025196707108989358,1.9679947232770134,0.018186213448643684,2.5320332497358322e-09,,,,,,,,,0.5274503231048584,3882.8301174305143
30000,1773222095.2308562,7.326129913330078,4.677905082702637,0.0,2.519684314727783,0.0,7.276043064594269,4.677906200885773,107.5445395012801,6.748790464564371,107.54463958740234,6.748792077761636,0.0078125,0,29.82645034790039,0,3.3741652965545654,0.1630105972290039,,,,,,,,,,,,,,,,0.025065590761369095,0.0025065590761369095,0.0025065590761369095,0.025065590761369095,1.0894545483165738,0.01716628484427929,1.7171259969472885e-09,,,,,,,,,0.5284929275512695,3875.17011720336
30100,1773222212.2293422,7.307228088378906,4.7063775062561035,0.0,2.476649522781372,0.0,,,110.65060191097544,6.789867488827047,,,0.0078125,0,30.02851676940918,0,3.360377311706543,0.1646912544965744,,,,,,,,,,,,,,,,0.02493447559536435,0.0024934475595364347,0.0024934475595364347,0.02493447559536435,1.1482469608947339,0.016914132982492447,1.1641532182693481e-09,,,,,,,,,0.5314161777496338,3853.8533182647566
30200,1773222265.843286,7.601456642150879,4.969720840454102,0.0,2.5038156509399414,0.0,,,143.98668650193318,7.169791611125664,,,0.0078125,0,29.4682559967041,0,3.3903698921203613,0.15781667828559875,,,,,,,,,,,,,,,,0.024803359247744086,0.0024803359247744083,0.0024803359247744083,0.024803359247744086,1.2469127102920567,0.016705365851521492,2.3283064365386963e-09,,,,,,,,,0.5470461845397949,3743.742407641302
30300,1773222319.458723,7.653143405914307,4.978309154510498,0.0,2.5496652126312256,0.0,,,145.22861478700491,7.182181929224424,,,0.0078125,0,30.208499908447266,0,3.371220111846924,0.16373175382614136,,,,,,,,,,,,,,,,0.02467224830761552,0.002467224830761552,0.002467224830761552,0.02467224830761552,1.0269604583311587,0.0165383480489254,1.5133991837501526e-09,,,,,,,,,0.5470461845397949,3743.742407641302
30400,1773222373.1216025,7.6444902420043945,4.98878288269043,0.0,2.5311009883880615,0.0,,,146.75769342104948,7.19729232492923,,,0.0078125,0,30.04947853088379,0,3.3644397258758545,0.1640039086341858,,,,,,,,,,,,,,,,0.024541146401315928,0.002454114640131593,0.002454114640131593,0.024541146401315928,1.4467995345397284,0.01759181171655655,2.6193447411060333e-10,,,,,,,,,0.5470457077026367,3743.7456709069957
30500,1773222426.7504992,7.56955623626709,4.945660591125488,0.0,2.5014448165893555,0.0,,,140.56367530503798,7.135080008736722,,,0.0078125,0,30.28904151916504,0,3.359475612640381,0.16484908759593964,,,,,,,,,,,,,,,,0.024410057114437222,0.0024410057114437225,0.0024410057114437225,0.024410057114437222,1.1366225026154113,0.01878785341978073,3.4924596548080444e-10,,,,,,,,,0.5314154624938965,3853.8585053375673
30600,1773222480.371063,7.643331527709961,5.0047078132629395,0.0,2.5135159492492676,0.0,,,149.11350780333078,7.220267143292691,,,0.0078125,0,30.16648292541504,0,3.358081817626953,0.1649881899356842,,,,,,,,,,,,,,,,0.024278984032571317,0.0024278984032571316,0.0024278984032571316,0.024278984032571317,1.7282012229017873,0.018235724419355392,2.7066562324762344e-09,,,,,,,,,0.5443625450134277,3762.198591288977
30700,1773222534.4161887,7.4498090744018555,4.823681831359863,0.0,2.4991135597229004,0.0,,,124.42235059880937,6.959101856929068,,,0.0078125,0,29.869462966918945,0,3.3743338584899902,0.1630646139383316,,,,,,,,,,,,,,,,0.024147930741310122,0.002414793074131012,0.002414793074131012,0.024147930741310122,1.29283650231254,0.019672762602567673,4.336470738053322e-09,,,,,,,,,0.5314152240753174,3853.8602343649404
30800,1773222587.9820256,7.595443248748779,5.028129577636719,0.0,2.4427287578582764,0.0,,,152.64723071840234,7.254057606603612,,,0.0078125,0,29.82179069519043,0,3.370089292526245,0.16583305597305298,,,,,,,,,,,,,,,,0.024016901012510063,0.002401690101251006,0.002401690101251006,0.024016901012510063,1.6658331798012276,0.01757971942424774,3.434251993894577e-09,,,,,,,,,0.531416654586792,3853.849860223974
30900,1773222641.579303,7.122765064239502,4.502993106842041,0.0,2.4968643188476562,0.0,,,90.28696581243331,6.496445824398199,,,0.0078125,0,30.379663467407227,0,3.358717918395996,0.16707152128219604,,,,,,,,,,,,,,,,0.02388589819893241,0.002388589819893241,0.002388589819893241,0.02388589819893241,1.3327560849939377,0.01731785759329796,2.473825588822365e-10,,,,,,,,,0.5373177528381348,3811.5249108788585
31000,1773222695.2114077,7.411282539367676,4.867922782897949,0.0,2.4203968048095703,0.0,7.199584414958954,4.6594997346401215,130.0504930209122,7.022928058317274,105.58323669433594,6.722237160188745,0.0078125,0,29.43990707397461,0,3.379486560821533,0.1596735119819641,,,,,,,,,,,,,,,,0.023754926118999722,0.002375492611899972,0.002375492611899972,0.023754926118999722,1.2347032701109784,0.016661830246448517,1.57160684466362e-09,,,,,,,,,0.5383236408233643,3804.402862314556
31100,1773222811.1559093,7.689058780670166,5.059047698974609,0.0,2.506774663925171,0.0,,,157.4405141480292,7.298663026931391,,,0.0078125,0,30.09049415588379,0,3.3688275814056396,0.1632356345653534,,,,,,,,,,,,,,,,0.02362398821860552,0.0023623988218605518,0.0023623988218605518,0.02362398821860552,1.5319577982973163,0.03657792508602142,1.1059455573558807e-09,,,,,,,,,0.5470457077026367,3743.7456709069957
31200,1773222864.7283792,7.595391273498535,4.945572853088379,0.0,2.5264768600463867,0.0,,,140.55134306508901,7.1349534295056865,,,0.0078125,0,30.1893310546875,0,3.3642544746398926,0.16616374254226685,,,,,,,,,,,,,,,,0.023493088223040106,0.0023493088223040105,0.0023493088223040105,0.023493088223040106,1.3710651914523115,0.01803268864750862,7.712515071034431e-10,,,,,,,,,0.5470461845397949,3743.742407641302
31300,1773222918.301442,7.4887518882751465,4.894583702087402,0.0,2.47131085395813,0.0,,,133.56439246154292,7.061391634217439,,,0.0078125,0,30.096906661987305,0,3.349740505218506,0.16681769490242004,,,,,,,,,,,,,,,,0.02336222976446152,0.0023362229764461516,0.0023362229764461516,0.02336222976446152,1.9864245783485903,0.01992744766175747,2.270098775625229e-09,,,,,,,,,0.5314164161682129,3853.8515892435894
31400,1773222971.9344912,7.468852519989014,4.858547210693359,0.0,2.485930919647217,0.0,,,128.836893219378,7.009401966792216,,,0.0078125,0,30.170602798461914,0,3.362922191619873,0.1646001785993576,,,,,,,,,,,,,,,,0.02323141619563103,0.0023231416195631026,0.0023231416195631026,0.02323141619563103,1.194520347530255,0.01811436377465725,8.003553375601768e-10,,,,,,,,,0.5314159393310547,3853.8550472874754
31500,1773223025.5241206,7.597740650177002,4.941466331481934,0.0,2.535612106323242,0.0,,,139.97534941260665,7.129028971148764,,,0.0078125,0,30.77107048034668,0,3.3575339317321777,0.1648162454366684,,,,,,,,,,,,,,,,0.023100651241838934,0.0023100651241838932,0.0023100651241838932,0.023100651241838934,1.2739555076939677,0.01823698915541172,2.9103830456733704e-11,,,,,,,,,0.5283839702606201,3875.969210401755
31600,1773223079.555551,7.489540100097656,4.853571891784668,0.0,2.51391339302063,0.0,,,128.1974805483733,7.002224098875805,,,0.0078125,0,30.22522735595703,0,3.355681896209717,0.16544665396213531,,,,,,,,,,,,,,,,0.02296993862837553,0.002296993862837553,0.002296993862837553,0.02296993862837553,1.2415121994410359,0.017215825617313385,1.4260876923799515e-09,,,,,,,,,0.5314161777496338,3853.8533182647566
31700,1773223133.1537418,7.51505708694458,4.883353233337402,0.0,2.508845090866089,0.0,,,132.07279308309705,7.045189492644956,,,0.0078125,0,30.18739891052246,0,3.363247871398926,0.16455122828483582,,,,,,,,,,,,,,,,0.022839284874498846,0.0022839284874498844,0.0022839284874498844,0.022839284874498846,1.146268821279694,0.01713656261563301,9.74978320300579e-10,,,,,,,,,0.531416654586792,3853.849860223974
31800,1773223186.7859368,7.3709282875061035,4.788081169128418,0.0,2.4620344638824463,0.0,,,120.07075201106592,6.907740958075399,,,0.0078125,0,30.34754180908203,0,3.360553503036499,0.16422463953495026,,,,,,,,,,,,,,,,0.02270868755877018,0.002270868755877018,0.002270868755877018,0.02270868755877018,1.196224848215772,0.021333687007427216,5.238689482212067e-10,,,,,,,,,0.5314157009124756,3853.8567763117458
31900,1773223240.389605,7.840847492218018,5.267007827758789,0.0,2.452698230743408,0.0,,,193.83510584418647,7.598686073430957,,,0.0078125,0,29.91189193725586,0,3.373027801513672,0.16313937306404114,,,,,,,,,,,,,,,,0.02257815320044756,0.002257815320044756,0.002257815320044756,0.02257815320044756,1.560655935518802,0.0183834508061409,1.3387762010097504e-09,,,,,,,,,0.547046422958374,3743.740776010589
32000,1773223294.0056515,7.421044826507568,4.832854270935059,0.0,2.46537709236145,0.0,7.173857333660126,4.641039601564407,125.56885718436618,6.972334890017056,103.65202331542969,6.695604817746261,0.0078125,0,29.38707160949707,0,3.379279613494873,0.16166532039642334,,,,,,,,,,,,,,,,0.022447685524821282,0.002244768552482128,0.002244768552482128,0.022447685524821282,1.1458688261835612,0.017159797251224518,1.7462298274040222e-10,,,,,,,,,0.5314154624938965,3853.8585053375673
32100,1773223410.3916094,7.323383331298828,4.744681358337402,0.0,2.4578921794891357,0.0,,,114.97116506264761,6.845128266271681,,,0.0078125,0,30.129987716674805,0,3.354217767715454,0.16752026975154877,,,,,,,,,,,,,,,,0.02231728807091713,0.002231728807091713,0.002231728807091713,0.02231728807091713,1.3647815282002196,0.019551262259483337,8.731149137020111e-10,,,,,,,,,0.5470461845397949,3743.742407641302
32200,1773223463.9620469,7.471306324005127,4.8495659828186035,0.0,2.5011067390441895,0.0,,,127.68496035162397,6.996444793876211,,,0.0078125,0,30.32940673828125,0,3.3507838249206543,0.16725832223892212,,,,,,,,,,,,,,,,0.02218696437776089,0.002218696437776089,0.002218696437776089,0.02218696437776089,1.5169577233037297,0.01845514215528965,1.1932570487260818e-09,,,,,,,,,0.5470457077026367,3743.7456709069957
32300,1773223517.5932696,7.616050720214844,5.008223533630371,0.0,2.489163875579834,0.0,,,149.63867182376407,7.225339255631937,,,0.0078125,0,30.42711067199707,0,3.3548812866210938,0.16795042157173157,,,,,,,,,,,,,,,,0.02205671798437834,0.002205671798437834,0.002205671798437834,0.02205671798437834,1.1516846663686906,0.018061397597193718,9.604264050722122e-10,,,,,,,,,0.5314159393310547,3853.8550472874754
32400,1773223571.2128322,7.578391075134277,4.978930950164795,0.0,2.4790663719177246,0.0,,,145.31894538923663,7.183078990731325,,,0.0078125,0,29.96968650817871,0,3.36570405960083,0.1659889817237854,,,,,,,,,,,,,,,,0.02192655261605978,0.002192655261605978,0.002192655261605978,0.02192655261605978,1.0691384135658875,0.017523324117064476,5.820766091346741e-10,,,,,,,,,0.5372703075408936,3811.8614992400626
32500,1773223624.8886728,7.290785789489746,4.725950241088867,0.0,2.446139335632324,0.0,,,112.83767043717734,6.81810497630691,,,0.0078125,0,30.05829620361328,0,3.3517537117004395,0.16794538497924805,,,,,,,,,,,,,,,,0.021796471998095514,0.002179647199809551,0.002179647199809551,0.021796471998095514,1.03108088966808,0.017678160220384598,1.1641532182693481e-10,,,,,,,,,0.5314171314239502,3853.846402189396
32600,1773223678.5040402,7.438969612121582,4.826745986938477,0.0,2.4912314414978027,0.0,,,124.8041847393519,6.963522498986846,,,0.0078125,0,30.526466369628906,0,3.348308801651001,0.1676209270954132,,,,,,,,,,,,,,,,0.021666479110717774,0.0021666479110717773,0.0021666479110717773,0.021666479110717774,2.0188214092813914,0.01808839477598667,3.4924596548080444e-10,,,,,,,,,0.5314157009124756,3853.8567763117458
32700,1773223732.589724,7.458005428314209,4.890748977661133,0.0,2.4470884799957275,0.0,,,133.0531906088463,7.055859296304484,,,0.0078125,0,30.44605255126953,0,3.33738112449646,0.16990679502487183,,,,,,,,,,,,,,,,0.021536578238010407,0.0021536578238010406,0.0021536578238010406,0.021536578238010407,1.8148014307590583,0.02025762014091015,2.561137080192566e-09,,,,,,,,,0.5314161777496338,3853.8533182647566
32800,1773223786.2225442,7.439912796020508,4.884769916534424,0.0,2.4382925033569336,0.0,,,132.2600309869223,7.047233334467809,,,0.0078125,0,30.314416885375977,0,3.3549041748046875,0.1669055074453354,,,,,,,,,,,,,,,,0.02140677236020565,0.002140677236020565,0.002140677236020565,0.02140677236020565,1.0881880563317448,0.0472991019487381,1.1059455573558807e-09,,,,,,,,,0.5470459461212158,3743.744039273438
32900,1773223839.874593,7.407506465911865,4.852600574493408,0.0,2.4322867393493652,0.0,,,128.07302057366869,7.000822784236575,,,0.0078125,0,30.261274337768555,0,3.3557889461517334,0.16556137800216675,,,,,,,,,,,,,,,,0.021277065575122836,0.0021277065575122833,0.0021277065575122833,0.021277065575122836,1.5350707184451384,0.01806521974503994,3.3178366720676422e-09,,,,,,,,,0.5470457077026367,3743.7456709069957
33000,1773223893.5159776,7.676647663116455,5.11590051651001,0.0,2.4379703998565674,0.0,7.158410875797272,4.644447767734528,166.65078521603078,7.380684304850278,104.00592041015625,6.70052176217842,0.0078125,0,30.24588966369629,0,3.3583061695098877,0.16378137469291687,,,,,,,,,,,,,,,,0.021147460862994197,0.0021147460862994192,0.0021147460862994192,0.021147460862994197,1.075778008695353,0.017953891307115555,2.6047928258776665e-09,,,,,,,,,0.5312764644622803,3854.8667915730803
33100,1773224000.8101568,7.301338195800781,4.767413139343262,0.0,2.4159414768218994,0.0,,,117.61459552180095,6.877923293999409,,,0.0078125,0,30.35841178894043,0,3.340834617614746,0.17062917351722717,,,,,,,,,,,,,,,,0.021017962694168092,0.002101796269416809,0.002101796269416809,0.021017962694168092,1.0650226790016022,0.01853146217763424,2.270098775625229e-09,,,,,,,,,0.5314164161682129,3853.8515892435894
33200,1773224054.4374082,7.293835163116455,4.728176116943359,0.0,2.4466803073883057,0.0,,,113.08911281922934,6.8213162363638205,,,0.0078125,0,30.158447265625,0,3.342928409576416,0.16849654912948608,,,,,,,,,,,,,,,,0.020888573676347735,0.0020888573676347733,0.0020888573676347733,0.020888573676347735,1.3094967457513997,0.01802549697458744,1.1932570487260818e-09,,,,,,,,,0.5314161777496338,3853.8533182647566
33300,1773224108.0848916,7.436410427093506,4.876589775085449,0.0,2.4452264308929443,0.0,,,131.18253825521776,7.035431884965603,,,0.0078125,0,30.83882713317871,0,3.3410892486572266,0.16749264299869537,,,,,,,,,,,,,,,,0.02075930051505566,0.0020759300515055656,0.0020759300515055656,0.02075930051505566,1.9630754202925689,0.019146475940942764,3.026798367500305e-09,,,,,,,,,0.5470449924468994,3743.7505658162027
33400,1773224161.705296,7.352128028869629,4.821783542633057,0.0,2.4148082733154297,0.0,,,124.18638508949645,6.956363205196729,,,0.0078125,0,30.28134536743164,0,3.3520965576171875,0.1668098419904709,,,,,,,,,,,,,,,,0.020630141347646715,0.0020630141347646714,0.0020630141347646714,0.020630141347646715,1.1500713782768155,0.01881333254277706,1.2660166248679161e-09,,,,,,,,,0.5314157009124756,3853.8567763117458
33500,1773224215.341633,7.5639190673828125,5.043218612670898,0.0,2.3987529277801514,0.0,,,154.9679951461889,7.275826482619223,,,0.0078125,0,29.593191146850586,0,3.3655028343200684,0.16443929076194763,,,,,,,,,,,,,,,,0.020501102507114413,0.002050110250711441,0.002050110250711441,0.020501102507114413,1.2673497595836496,0.018948569893836975,2.2118911147117615e-09,,,,,,,,,0.5314164161682129,3853.8515892435894
33600,1773224269.4605477,7.15431547164917,4.611869812011719,0.0,2.425446033477783,0.0,,,100.67221187208857,6.653521707014823,,,0.0078125,0,30.28939437866211,0,3.35355806350708,0.16606631875038147,,,,,,,,,,,,,,,,0.02037218697369099,0.0020372186973690986,0.0020372186973690986,0.02037218697369099,1.1322515838839853,0.018583238124847412,2.2118911147117615e-09,,,,,,,,,0.5314164161682129,3853.8515892435894
33700,1773224323.0907295,7.531349182128906,5.0063581466674805,0.0,2.4116907119750977,0.0,,,149.35979798088084,7.222648071111236,,,0.0078125,0,30.147979736328125,0,3.352508306503296,0.1664872020483017,,,,,,,,,,,,,,,,0.020243399217724802,0.00202433992177248,0.00202433992177248,0.020243399217724802,1.1547704373807688,0.01849791780114174,9.022187441587448e-10,,,,,,,,,0.5470447540283203,3743.7521974554493
33800,1773224376.7233446,7.366756916046143,4.835762977600098,0.0,2.4141969680786133,0.0,,,125.93463186391521,6.9765312666981085,,,0.0078125,0,30.14266586303711,0,3.354642868041992,0.16686800122261047,,,,,,,,,,,,,,,,0.02011474184691906,0.002011474184691906,0.002011474184691906,0.02011474184691906,1.4170656436530837,0.01913519576191902,4.307366907596588e-09,,,,,,,,,0.5470449924468994,3743.7505658162027
33900,1773224430.327021,7.66722297668457,5.167154312133789,0.0,2.3822836875915527,0.0,,,175.41495036424405,7.45462790162344,,,0.0078125,0,29.920440673828125,0,3.356708288192749,0.16730719804763794,,,,,,,,,,,,,,,,0.019986219331622125,0.0019986219331622123,0.0019986219331622123,0.019986219331622125,1.1627039834271817,0.018567292019724846,3.026798367500305e-09,,,,,,,,,0.5314159393310547,3853.8550472874754
34000,1773224483.942436,7.142178058624268,4.628871917724609,0.0,2.3997128009796143,0.0,7.142473630905151,4.666883561611176,102.39848501541331,6.67805056061148,106.36573028564453,6.732889770742666,0.0078125,0,30.8590030670166,0,3.339143991470337,0.16883179545402527,,,,,,,,,,,,,,,,0.019857834279537204,0.0019857834279537203,0.0019857834279537203,0.019857834279537204,1.3057468118482602,0.01982097141444683,2.3283064365386963e-10,,,,,,,,,0.5347838401794434,3829.584677264755
34100,1773224590.7751591,7.3627543449401855,4.832210540771484,0.0,2.41509747505188,0.0,,,125.48805073495595,6.971406183702397,,,0.0078125,0,30.64229393005371,0,3.3419671058654785,0.16895228624343872,,,,,,,,,,,,,,,,0.01972959078848362,0.001972959078848362,0.001972959078848362,0.01972959078848362,1.1840775978094913,0.0191805399954319,4.423782229423523e-09,,,,,,,,,0.5314152240753174,3853.8602343649404
34200,1773224644.3739626,7.325432300567627,4.843856334686279,0.0,2.364194869995117,0.0,,,126.95800147084323,6.988207512830487,,,0.0078125,0,30.08461570739746,0,3.35347318649292,0.16679227352142334,,,,,,,,,,,,,,,,0.01960149258375168,0.001960149258375168,0.001960149258375168,0.01960149258375168,1.3726925988708985,0.018681686371564865,2.4156179279088974e-09,,,,,,,,,0.5314159393310547,3853.8550472874754
34300,1773224697.9611745,7.400299072265625,4.883013725280762,0.0,2.4009225368499756,0.0,,,132.0279609166538,7.044699686055298,,,0.0078125,0,30.4638614654541,0,3.352346420288086,0.16899999976158142,,,,,,,,,,,,,,,,0.01947354264557362,0.0019473542645573616,0.0019473542645573616,0.01947354264557362,1.2421933055210161,0.01952570304274559,6.402842700481415e-10,,,,,,,,,0.5314233303070068,3853.801448304606
34400,1773224751.6064487,7.508615493774414,5.020105361938477,0.0,2.3712000846862793,0.0,,,151.42725762297619,7.242481110408735,,,0.0078125,0,29.890573501586914,0,3.357294797897339,0.16508075594902039,,,,,,,,,,,,,,,,0.019345744699239734,0.001934574469923973,0.001934574469923973,0.019345744699239734,1.3114497035995347,0.01802852936089039,3.14321368932724e-09,,,,,,,,,0.5314152240753174,3853.8602343649404
34500,1773224805.2082179,7.488192081451416,4.956656455993652,0.0,2.4146740436553955,0.0,,,142.1178234262455,7.1509436884523065,,,0.0078125,0,30.219369888305664,0,3.3566110134124756,0.16712449491024017,,,,,,,,,,,,,,,,0.01921810209751129,0.0019218102097511292,0.0019218102097511292,0.01921810209751129,1.3414150750015494,0.019095594063401222,3.4633558243513107e-09,,,,,,,,,0.5314152240753174,3853.8602343649404
34600,1773224858.807872,6.889081954956055,4.374050140380859,0.0,2.401888847351074,0.0,,,79.36441868180987,6.31042044612714,,,0.0078125,0,30.52239990234375,0,3.3533835411071777,0.16738933324813843,,,,,,,,,,,,,,,,0.019090618938207626,0.0019090618938207627,0.0019090618938207627,0.019090618938207626,1.3398557699766949,0.019054187461733818,1.862645149230957e-09,,,,,,,,,0.5470454692840576,3743.747302541976
34700,1773224912.831143,7.326300144195557,4.7839813232421875,0.0,2.4294564723968506,0.0,,,119.5794881735153,6.901826130746925,,,0.0078125,0,30.86489486694336,0,3.339651107788086,0.16904506087303162,,,,,,,,,,,,,,,,0.018963298201560976,0.0018963298201560975,0.0018963298201560975,0.018963298201560976,1.2879421793583656,0.02177402749657631,5.50062395632267e-09,,,,,,,,,0.5470461845397949,3743.742407641302
34800,1773224966.390688,7.034663677215576,4.520732402801514,0.0,2.400373697280884,0.0,,,91.902883264353,6.522038218707792,,,0.0078125,0,31.083133697509766,0,3.3319005966186523,0.17110878229141235,,,,,,,,,,,,,,,,0.018836143240332604,0.0018836143240332603,0.0018836143240332603,0.018836143240332604,1.1290544281110324,0.020690957084298134,2.7939677238464355e-09,,,,,,,,,0.5470459461212158,3743.744039273438
34900,1773225019.9542546,7.21301794052124,4.706643104553223,0.0,2.3933982849121094,0.0,,,110.67999442554633,6.790250666173169,,,0.0078125,0,30.708112716674805,0,3.334751605987549,0.17012575268745422,,,,,,,,,,,,,,,,0.018709158152341844,0.0018709158152341843,0.0018709158152341843,0.018709158152341844,1.4083161989285113,0.023752668872475624,5.820766091346741e-10,,,,,,,,,0.5314159393310547,3853.8550472874754
35000,1773225073.5564873,7.312051773071289,4.792267799377441,0.0,2.4047396183013916,0.0,7.106462242603302,4.64236335515976,120.57449761595319,6.913780988773701,103.78936767578125,6.697514590493635,0.0078125,0,30.59601593017578,0,3.339921474456787,0.16932295262813568,,,,,,,,,,,,,,,,0.0185823492705822,0.00185823492705822,0.00185823492705822,0.0185823492705822,1.3097777673805797,0.019861949607729912,1.0477378964424133e-09,,,,,,,,,0.5314147472381592,3853.863692424341
35100,1773225180.420731,7.399343013763428,4.871982097625732,0.0,2.4125194549560547,0.0,,,130.5794818422529,7.0287844115444535,,,0.0078125,0,30.14374542236328,0,3.357067584991455,0.1658099889755249,,,,,,,,,,,,,,,,0.018455713242292403,0.0018455713242292405,0.0018455713242292405,0.018455713242292403,0.9823006790141867,0.020841749384999275,6.984919309616089e-10,,,,,,,,,0.5443968772888184,3761.9613290204024
35200,1773225234.0710921,7.244405746459961,4.7447919845581055,0.0,2.381868362426758,0.0,,,114.98388459167207,6.845287866171682,,,0.0078125,0,29.671199798583984,0,3.3545422554016113,0.1654861718416214,,,,,,,,,,,,,,,,0.018329257518053057,0.0018329257518053055,0.0018329257518053055,0.018329257518053057,1.0692052555665124,0.020124593749642372,0.0,,,,,,,,,0.5470449924468994,3743.7505658162027
